shade,height,total_net_gains,avg_gains,avg_losses,hours,species,year,site_orig,site_clim,sex,year_period,filepath
0.3,0.03,6.775588349058988,0.0031200795806461457,5.1425437050589326e-5,2208,MB,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_B1.rds
0.9,0.005,-13.459165078481783,-0.006362403063700511,-2.6676670569245867e-4,2208,MB,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_B1.rds
0.9,0.15,24.158063218540335,0.011022145826816234,8.099400682514045e-5,2208,MB,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_B1.rds
0,0.005,47.478432063093386,0.023580006783090596,0.002077093711037432,2208,MB,1946,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_C1.rds
0,0.15,36.23612496587571,0.016709007428684274,2.977189477623017e-4,2208,MB,1946,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_C1.rds
0.3,0.03,27.03810254943026,0.012303673919052379,5.815646007128268e-5,2208,MB,1946,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_C1.rds
0.9,0.005,9.968571595860984,0.004284133329898905,-2.3061829866132403e-4,2208,MB,1946,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_C1.rds
0.9,0.15,20.806261101255938,0.009532193516740409,1.0906801798318942e-4,2208,MB,1946,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_C1.rds
0,0.005,24.56362682539955,0.012460928910023601,0.0013360979202593126,2208,MB,1946,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_D1.rds
0,0.15,14.89006140311336,0.007026333165473759,2.8264593580285246e-4,2208,MB,1946,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_D1.rds
0.3,0.03,16.25635683210034,0.0075356181578750975,1.7313770855429102e-4,2208,MB,1946,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_D1.rds
0.9,0.005,17.437728153917575,0.007957472567833933,5.9950758994450386e-5,2208,MB,1946,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_D1.rds
0.9,0.15,6.205888263919996,0.0029976281574026777,1.8699035671427403e-4,2208,MB,1946,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MB_1946_A1_D1.rds
0,0.005,49.878335293307586,0.024709020988169125,0.002119195221272572,2208,MS,1946,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_A1.rds
0,0.15,8.013575909354552,0.003611716326911476,-1.762058855707001e-5,2208,MS,1946,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_A1.rds
0.3,0.03,-13.614257936658548,-0.0065607514077626,-3.948737190585482e-4,2208,MS,1946,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_A1.rds
0.9,0.005,-36.13253781289809,-0.017165303957002637,-8.009299475379184e-4,2208,MS,1946,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_A1.rds
0.9,0.15,2.8240964252021126,0.001143316870021747,-1.357123080589201e-4,2208,MS,1946,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_A1.rds
0,0.005,36.889881636459705,0.01904400522915702,0.0023366312996009934,2208,MS,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_B1.rds
0,0.15,23.084913918053388,0.010742075530073952,2.869514729845549e-4,2208,MS,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_B1.rds
0.3,0.03,9.159811760682732,0.004183505759476339,3.504028815263803e-5,2208,MS,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_B1.rds
0.9,0.005,-4.8440753127192036,-0.0024410965767527474,-2.472218880212238e-4,2208,MS,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_B1.rds
0.9,0.15,16.577485634479952,0.007574847209639194,6.692799112472258e-5,2208,MS,1946,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_B1.rds
0,0.005,47.9629885951385,0.023806207875418126,0.002083839852257572,2208,MS,1946,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_Eldo.rds
0,0.15,18.180023559338597,0.008365961819309403,1.3225549714518357e-4,2208,MS,1946,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_Eldo.rds
0.3,0.03,1.2963049784209772,4.1239920815438086e-4,-1.74695437869612e-4,2208,MS,1946,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_Eldo.rds
0.9,0.005,-17.612427624882585,-0.008496191400568351,-5.195484545164559e-4,2208,MS,1946,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_Eldo.rds
0.9,0.15,11.028439492213563,0.004984882793996248,-9.881468781634856e-6,2208,MS,1946,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1946/M/eb_results_MS_1946_A1_Eldo.rds
0,0.005,57.54135037804074,0.02824676592655513,0.002186371733601896,2208,MB,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_A1.rds
0,0.15,-20.47436551929939,-0.009665860772025858,-3.93050301328669e-4,2208,MB,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_A1.rds
0.3,0.03,-48.93888559254676,-0.022934621168398568,-7.702708094552884e-4,2208,MB,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_A1.rds
0.9,0.005,-73.21226259139173,-0.03430500436582902,-0.0011472767429160967,2208,MB,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_A1.rds
0.9,0.15,-18.92333681644909,-0.00902594016439731,-4.555883453533365e-4,2208,MB,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_A1.rds
0,0.005,44.545571739958724,0.022555470163719726,0.0023808452814920423,2208,MB,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_B1.rds
0,0.15,15.88021553929011,0.007250515304676616,5.838870173725482e-5,2208,MB,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_B1.rds
0.3,0.03,-2.182482091828578,-0.0011395436060648119,-1.5110062969317457e-4,2208,MB,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_B1.rds
0.9,0.005,-17.353248536728422,-0.00823602156612375,-3.767604534750072e-4,2208,MB,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_B1.rds
0.9,0.15,13.69565858710553,0.006081066720259026,-1.2167720506050838e-4,2208,MB,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_B1.rds
0,0.005,45.68835449246216,0.02259645279783569,0.001904263263206089,2208,MB,1947,A1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_C1.rds
0,0.15,19.08122615616378,0.008523736673759549,-1.1812299841607603e-4,2208,MB,1947,A1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_C1.rds
0.3,0.03,0.16769039984133183,-2.924834420213594e-4,-3.6843018107993354e-4,2208,MB,1947,A1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_C1.rds
0.9,0.005,-18.991435274216087,-0.009227085395281697,-6.258918834084703e-4,2208,MB,1947,A1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_C1.rds
0.9,0.15,13.038900653364943,0.005706477052679285,-1.9882215627222894e-4,2208,MB,1947,A1,C1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_C1.rds
0,0.005,20.677633476956846,0.010589455251939042,0.0012245850178100352,2208,MB,1947,A1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_D1.rds
0,0.15,12.700670299536762,0.005802399373427049,5.028420153539893e-5,2208,MB,1947,A1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_D1.rds
0.3,0.03,13.81153032288187,0.0061847267744996985,-7.049529202288781e-5,2208,MB,1947,A1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_D1.rds
0.9,0.005,14.65172769926982,0.006443204515483487,-1.9254172512784493e-4,2208,MB,1947,A1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_D1.rds
0.9,0.15,5.232616155696665,0.0023803426772944438,1.0498403881099348e-5,2208,MB,1947,A1,D1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MB_1947_A1_D1.rds
0,0.005,68.68999148500774,0.03307986021446686,0.001970262621619148,2208,MS,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_A1.rds
0,0.15,-15.529715078723532,-0.007388308941438453,-3.549234891180123e-4,2208,MS,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_A1.rds
0.3,0.03,-44.45463645212692,-0.02082239136982349,-6.889509476645567e-4,2208,MS,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_A1.rds
0.9,0.005,-71.56378908526607,-0.03343347953670523,-0.001022343175624585,2208,MS,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_A1.rds
0.9,0.15,-18.171031813444543,-0.008638681956779798,-4.090479832994811e-4,2208,MS,1947,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_A1.rds
0,0.005,52.46763362732617,0.02589687822896933,0.002134362999202043,2208,MS,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_B1.rds
0,0.15,18.52487347248377,0.008433007450044666,4.311910199947955e-5,2208,MS,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_B1.rds
0.3,0.03,2.45353553364881,9.675264991844416e-4,-1.4367618815650594e-4,2208,MS,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_B1.rds
0.9,0.005,-12.148354394296168,-0.0058459124685971255,-3.439403697311063e-4,2208,MS,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_B1.rds
0.9,0.15,11.612417006381506,0.005145871139136152,-1.1337569346416823e-4,2208,MS,1947,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_B1.rds
0,0.005,67.01748628053569,0.03228288617309631,0.0019307637634334075,2208,MS,1947,A1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_Eldo.rds
0,0.15,4.788080556155838,0.002004734971619873,-1.6377977301592467e-4,2208,MS,1947,A1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_Eldo.rds
0.3,0.03,-12.86110504534598,-0.006198084923262732,-3.7330908750821194e-4,2208,MS,1947,A1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_Eldo.rds
0.9,0.005,-28.833475130506724,-0.013636101236662571,-5.77462137701191e-4,2208,MS,1947,A1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_Eldo.rds
0.9,0.15,0.7459294720723042,1.2010451559490737e-4,-2.1772586124943336e-4,2208,MS,1947,A1,Eldo,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/F/eb_results_MS_1947_A1_Eldo.rds
0,0.005,53.90927077470011,0.02660180233808564,0.002186371733601896,2208,MB,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_A1.rds
0,0.15,-19.231491349205438,-0.009102964861657218,-3.93050301328669e-4,2208,MB,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_A1.rds
0.3,0.03,-45.98986233187772,-0.021599012807588313,-7.702708094552884e-4,2208,MB,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_A1.rds
0.9,0.005,-68.80119100275009,-0.032307236436190594,-0.0011472767429160967,2208,MB,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_A1.rds
0.9,0.15,-17.762746140075034,-0.008500310329082971,-4.555883453533365e-4,2208,MB,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_A1.rds
0,0.005,41.64530119789332,0.021241941838508943,0.0023808452814920423,2208,MB,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_B1.rds
0,0.15,14.94791593301668,0.00682827816415423,5.838870173725482e-5,2208,MB,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_B1.rds
0.3,0.03,-2.0359551195207852,-0.0010731817526645434,-1.5110062969317457e-4,2208,MB,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_B1.rds
0.9,0.005,-16.294228682180435,-0.00775639300881035,-3.767604534750072e-4,2208,MB,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_B1.rds
0.9,0.15,12.913731252180364,0.005726932963499439,-1.2167720506050838e-4,2208,MB,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_B1.rds
0,0.005,42.78281424306634,0.02128053782981222,0.001904263263206089,2208,MB,1947,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_C1.rds
0,0.15,17.98521076815422,0.008027352892958119,-1.1812299841607603e-4,2208,MB,1947,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_C1.rds
0.3,0.03,0.20529906438163834,-2.754505323563659e-4,-3.6843018107993354e-4,2208,MB,1947,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_C1.rds
0.9,0.005,-17.804980557608037,-0.0086897417736295,-6.258918834084703e-4,2208,MB,1947,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_C1.rds
0.9,0.15,12.305139522485085,0.005374157699925726,-1.9882215627222894e-4,2208,MB,1947,A1,C1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_C1.rds
0,0.005,19.315999917523488,0.009972773386253644,0.0012245850178100352,2208,MB,1947,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_D1.rds
0,0.15,11.954575101613655,0.005464493939585061,5.028420153539893e-5,2208,MB,1947,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_D1.rds
0.3,0.03,13.016273972887591,0.005824556326132724,-7.049529202288781e-5,2208,MB,1947,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_D1.rds
0.9,0.005,13.823235270731688,0.006067981495312231,-1.9254172512784493e-4,2208,MB,1947,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_D1.rds
0.9,0.15,4.9265423874769,0.0022417223112528835,1.0498403881099348e-5,2208,MB,1947,A1,D1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MB_1947_A1_D1.rds
0,0.005,46.1011245184849,0.02284939510281702,0.001970262621619148,2208,MS,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_A1.rds
0,0.15,-10.484544793731319,-0.005103358631206472,-3.549234891180123e-4,2208,MS,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_A1.rds
0.3,0.03,-30.235887475306427,-0.01438274056510406,-6.889509476645567e-4,2208,MS,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_A1.rds
0.9,0.005,-48.733450124150544,-0.023093652108663786,-0.001022343175624585,2208,MS,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_A1.rds
0.9,0.15,-12.272033564278418,-0.005967034199005288,-4.090479832994811e-4,2208,MS,1947,A1,A1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_A1.rds
0,0.005,34.78372766853983,0.017887862849084214,0.002134362999202043,2208,MS,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_B1.rds
0,0.15,12.766321828621415,0.005824967756266426,4.311910199947955e-5,2208,MS,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_B1.rds
0.3,0.03,1.7928517449336185,6.683037687880671e-4,-1.4367618815650594e-4,2208,MS,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_B1.rds
0.9,0.005,-8.156422802235616,-0.004037972435961006,-3.439403697311063e-4,2208,MS,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_B1.rds
0.9,0.15,8.098514655065632,0.0035544298568372956,-1.1337569346416823e-4,2208,MS,1947,A1,B1,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_B1.rds
0,0.005,44.97283989050786,0.022298897771815592,0.0019307637634334075,2208,MS,1947,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_Eldo.rds
0,0.15,3.419130044168715,0.001384739268727152,-1.6377977301592467e-4,2208,MS,1947,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_Eldo.rds
0.3,0.03,-8.628689464654903,-0.004281230040703368,-3.7330908750821194e-4,2208,MS,1947,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_Eldo.rds
0.9,0.005,-19.52194615849796,-0.009418923260209325,-5.77462137701191e-4,2208,MS,1947,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_Eldo.rds
0.9,0.15,0.6639150709453786,8.296031218597349e-5,-2.1772586124943336e-4,2208,MS,1947,A1,Eldo,M,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1947/M/eb_results_MS_1947_A1_Eldo.rds
0,0.005,63.52226347451942,0.03112123658206763,0.002352095515709196,2208,MB,1948,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_A1.rds
0,0.15,-107.09139399176848,-0.05016701228697856,-0.0016654751530254521,2208,MB,1948,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_A1.rds
0.3,0.03,-140.06253997477916,-0.06622242635311205,-0.0027883049877229587,2208,MB,1948,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_A1.rds
0.9,0.005,-148.23125098933343,-0.07117016597789935,-0.004036447232730211,2208,MB,1948,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_A1.rds
0.9,0.15,-110.29856999770408,-0.05165222006482939,-0.0016981575658692176,2208,MB,1948,A1,A1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_A1.rds
0,0.005,49.9319781695632,0.025349369131214192,0.002735248583404772,2208,MB,1948,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_B1.rds
0,0.15,-11.717215099880724,-0.005460855854268001,-1.5414611700317987e-4,2208,MB,1948,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_B1.rds
0.3,0.03,-44.71865342150593,-0.020803840604504898,-5.508272795474988e-4,2208,MB,1948,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_B1.rds
0.9,0.005,-73.32452611488458,-0.03421448594620778,-0.0010059143362057155,2208,MB,1948,A1,B1,F,historical,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/1948/F/eb_results_MB_1948_A1_B1.rds
