species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,1960,B1,B1,F,historical,58.57261827108586,-119.19785333994281,-166.55882102137775,-191.2775527878031,-123.8472977705467
MB,1960,B1,C1,F,historical,59.30286197432701,-105.67693918024757,-162.589412794628,-200.8793100828393,-103.72353673183031
MB,1960,B1,D1,F,historical,26.44502665441877,-34.66969566696258,-87.5624465463663,-140.60592002870746,-35.25934318610778
MS,1960,B1,A1,F,historical,93.09337329829742,-197.1152893615519,-246.33850820121077,-233.64970470202118,-202.07132058932984
MS,1960,B1,B1,F,historical,73.8415684675621,-171.8973712430435,-232.67805385405262,-250.2236755743199,-175.0116699291641
MS,1960,B1,Eldo,F,historical,93.03046271127242,-150.57144703992046,-209.2836174569873,-250.77270228365074,-152.38297545173094
MB,1960,B1,A1,M,historical,63.15711274100848,-132.77505980517157,-172.25207505983514,-185.70798577378034,-136.33043089064768
MB,1960,B1,B1,M,historical,54.82886694932523,-112.03989294299272,-156.50983361677083,-179.6409013083766,-116.3961892704801
MB,1960,B1,C1,M,historical,55.60239455948677,-99.3097713640744,-152.7811643038966,-188.70066761826072,-97.47099056499209
MB,1960,B1,D1,M,historical,24.745040992187572,-32.53327562227568,-82.2647192901117,-132.12700812488183,-33.08236510732616
MS,1960,B1,A1,M,historical,62.85896582787207,-134.81510395455342,-168.06258372395135,-158.44574173296292,-138.22236123884753
MS,1960,B1,B1,M,historical,49.35635321017573,-117.66871974104998,-159.00680248301143,-170.4098789815098,-119.71093390787651
MS,1960,B1,Eldo,M,historical,62.81311074990825,-103.05607352414758,-143.11805830404512,-171.24442820005564,-104.26612752095235
MB,1961,B1,A1,F,historical,65.62773783115365,-40.58679148515165,-57.928941362446416,-71.35180224735794,-36.87952892387765
MB,1961,B1,B1,F,historical,56.43042787391985,31.401578228524187,31.80036350590029,32.909476516007494,23.715527461009316
MB,1961,B1,C1,F,historical,54.29190792036267,23.20500543921789,21.12896480980694,18.71546114752467,13.406994434342526
MB,1961,B1,D1,F,historical,27.192351326161877,15.820176878499849,17.24602797433394,18.004888232334707,6.983199097429787
MS,1961,B1,A1,F,historical,93.95794899909357,-61.626102645765435,-85.23696343334134,-103.72330313230061,-56.5896424535389
MS,1961,B1,B1,F,historical,71.64900641613669,33.50442694608032,33.40603468200314,35.614732155481065,27.298585047501685
MS,1961,B1,Eldo,F,historical,92.27777797538046,-7.518939546196866,-17.79027402938299,-25.317244007760156,-11.773582897556413
MB,1961,B1,A1,M,historical,61.538145040822805,-38.142019965908084,-54.443505323587544,-67.05729430506624,-34.65041261761968
MB,1961,B1,B1,M,historical,52.81853166972091,29.533363389355774,29.90613933981895,30.952768642186204,22.32278441715971
MB,1961,B1,C1,M,historical,50.89771831404872,21.85217764903054,19.902076304043668,17.63553516196757,12.638514245021153
MB,1961,B1,D1,M,historical,25.449275091855597,14.894705609076043,16.241877874466393,16.960704590976704,6.582093287281214
MS,1961,B1,A1,M,historical,63.56169310702565,-42.16392660401464,-58.32195060344889,-70.9566319617165,-38.684492566387625
MS,1961,B1,B1,M,historical,47.875618367181815,22.954295247920175,22.873006595399083,24.408730481403488,18.801853867191607
MS,1961,B1,Eldo,M,historical,62.41207449178177,-5.072599945020719,-12.102093596616896,-17.23657888248765,-7.960001154124194
MB,1962,B1,A1,F,historical,67.12886013850942,38.095488130101415,20.40744303278018,1.4050229954114404,25.37664737809906
MB,1962,B1,B1,F,historical,57.29255131788282,43.69592394801038,28.346826100165146,11.315790911187024,30.8451996787524
MB,1962,B1,C1,F,historical,60.35473356446462,40.99075266073554,38.16487758576428,29.116572252989453,22.531473321534346
MB,1962,B1,D1,F,historical,26.225494309425844,15.321343868412995,16.500874645251198,10.951897017871493,6.573779374780028
MS,1962,B1,A1,F,historical,93.71170997984052,46.01874089691814,20.438120856691025,-6.180132514256451,30.16647363885503
MS,1962,B1,B1,F,historical,73.76303486359208,50.341100418195666,26.75893304757882,3.592205933260605,37.893168549691225
MS,1962,B1,Eldo,F,historical,91.9519983745926,62.20844032199407,49.914847903635774,35.60790939860785,43.43305959882826
MB,1962,B1,A1,M,historical,62.93684998488813,35.82958801775753,19.204915724692743,1.345493923675694,23.87843186884374
MB,1962,B1,B1,M,historical,53.625233130323274,41.087771908396704,26.660232546316422,10.654899903155094,29.02528399655157
MB,1962,B1,C1,M,historical,56.58571671160142,38.55208678350034,35.9107300264379,27.41405449895262,21.1953207164987
MB,1962,B1,D1,M,historical,24.545916622215024,14.417548238405555,15.551694595770103,10.35104497524922,6.191799867123256
MS,1962,B1,A1,M,historical,63.320083956191866,31.557499349058997,14.05283847859447,-4.15385843148694,20.739002548591344
MS,1962,B1,B1,M,historical,49.31171158867782,34.46617380714298,18.314809411991032,2.479899058913207,26.061078271869786
MS,1962,B1,Eldo,M,historical,62.13114529198388,42.64866261841231,34.25356090266987,24.487540200366443,29.818473554969703
MB,1963,B1,A1,F,historical,65.64254878246251,-30.331224997915683,-74.99825896446146,-117.91369494449525,-36.6407603387691
MB,1963,B1,B1,F,historical,57.19109786794573,18.19662343601848,-2.401545235401029,-21.819170661989126,9.843507514830272
MB,1963,B1,C1,F,historical,55.145000509870584,22.007249753613237,3.8353082739702304,-16.58225649385581,11.662666737538109
MB,1963,B1,D1,F,historical,23.00820430557138,14.15498694860058,9.75880009038703,-1.2034192629330387,6.568942051551405
MS,1963,B1,A1,F,historical,93.10553095537985,-48.31166772180066,-108.68632766588584,-166.83914620554947,-56.11868385296956
MS,1963,B1,B1,F,historical,74.68930640034795,15.554506386744404,-13.348400948368848,-39.39129632083545,7.046303470004457
MS,1963,B1,Eldo,F,historical,93.39548486783661,-43.84056193055563,-100.46111756852555,-152.9450140986916,-49.03201236281067
MB,1963,B1,A1,M,historical,61.538080263386306,-28.506997917849144,-70.49820346905946,-110.83175440874095,-34.43086018811129
MB,1963,B1,B1,M,historical,53.55388222620017,17.12189430884382,-2.244369636357204,-20.495632262666316,9.283644069822781
MB,1963,B1,C1,M,historical,51.69068380380766,20.724972216990697,3.644179036485738,-15.54834556455055,11.001349117050175
MB,1963,B1,D1,M,historical,21.51733602531677,13.339250721990151,9.223237082041162,-1.0753029002334602,6.201544121821625
MS,1963,B1,A1,M,historical,62.90526177261144,-33.08135237777675,-74.4183554716814,-114.18220435995684,-38.38525925378321
MS,1963,B1,B1,M,historical,50.06694357186623,10.67611549904521,-9.128223845874833,-26.941984257078584,4.936707936610312
MS,1963,B1,Eldo,M,historical,63.13662491485659,-29.984060691822727,-68.76188910866603,-104.66494504837014,-33.50493705483264
MB,1964,B1,A1,F,historical,63.88197667465334,25.301275756418235,-5.330234317082386,-37.24562225125741,18.970665605535892
MB,1964,B1,B1,F,historical,59.901756441893674,54.29423542924651,50.996788422447445,41.059135877830165,36.947059369439756
MB,1964,B1,C1,F,historical,53.97053800966361,34.98960107768867,24.371149107486474,3.907302952395661,19.130626138441933
MB,1964,B1,D1,F,historical,23.632164839670136,14.491404867395016,15.082400568202356,4.988343511284805,6.606563682050159
MS,1964,B1,A1,F,historical,91.71324826047788,28.683476611992123,-14.147049520968478,-57.929284899788506,21.26641559067507
MS,1964,B1,B1,F,historical,78.54284784599965,74.13665513369338,63.914829582685,48.374034019969564,55.666924636540216
MS,1964,B1,Eldo,F,historical,93.09072540226293,49.98507515446334,22.628906599854226,-7.647555032007502,36.57943068586722
MB,1964,B1,A1,M,historical,59.90120357202285,23.806978697290656,-4.987241326794686,-34.98786819544633,17.858556799295314
MB,1964,B1,B1,M,historical,56.099665636932826,51.02924510656608,47.94627917946812,38.61674745764045,34.7302615561503
MB,1964,B1,C1,M,historical,50.59562064058041,32.915132735409216,22.950944433711054,3.720258016860619,17.998557098625447
MB,1964,B1,D1,M,historical,22.107798321660873,13.634854456458136,14.221324589943343,4.748409943416177,6.217935525541167
MS,1964,B1,A1,M,historical,62.046650924103346,19.713832330157196,-9.606957693827397,-39.57253649449059,14.655626614599123
MS,1964,B1,B1,M,historical,52.69560690850748,50.70421232096316,43.75590227760719,33.16682917374437,38.130594941274794
MS,1964,B1,Eldo,M,historical,62.967471324718346,34.305718817243374,15.593024182385916,-5.120207598304148,25.138360553387354
MB,2005,B1,A1,F,contemporary,-154.92799556797502,56.0840944674384,-120.19968470044515,-151.99242112086262,-75.74937647642678
MB,2005,B1,B1,F,contemporary,-151.23641801022956,54.60832157707753,-109.14761702883581,-148.2830660000334,-63.97325159830033
MB,2005,B1,C1,F,contemporary,-130.10984707151664,35.53565128267996,-84.78598674627301,-127.30625055442191,-37.92268506715228
MB,2005,B1,D1,F,contemporary,26.57986223023989,14.494676763467611,5.142298364801804,-7.829404703068981,8.443552216648639
MS,2005,B1,A1,F,contemporary,-215.59728350552203,83.7234871798697,-169.77344347435454,-212.2783991105306,-109.42235965323873
MS,2005,B1,B1,F,contemporary,-217.95981839724175,79.24559364741542,-156.9996577883369,-208.5393874438541,-94.4338882041126
MS,2005,B1,Eldo,F,contemporary,-229.820446791972,77.49037006537937,-230.19662526517848,-254.73366155117031,-157.49484407031773
MB,2005,B1,A1,M,contemporary,-145.59352265234034,52.57344791995649,-112.97839249735071,-142.84510110446564,-71.19749237767992
MB,2005,B1,B1,M,contemporary,-142.15382960009305,51.18931215489592,-102.59086385121094,-139.35483017173556,-60.115501722739374
MB,2005,B1,C1,M,contemporary,-122.29090062949045,33.26601648547535,-79.67357579553668,-119.6377558580907,-35.60716687840124
MB,2005,B1,D1,M,contemporary,24.876464914846206,13.675109236238084,4.892053439927034,-7.299562297961449,7.979993401182735
MS,2005,B1,A1,M,contemporary,-147.39105194646743,56.60422413750862,-116.17952220603851,-145.1764034736019,-74.88737255998522
MS,2005,B1,B1,M,contemporary,-149.19960522063883,53.541100094404406,-107.45629756998083,-142.6074580669422,-64.5737258281344
MS,2005,B1,Eldo,M,contemporary,-156.49419843242015,52.07196993351893,-157.32919550264873,-173.5997166962748,-107.76145275633843
MB,2006,B1,A1,F,contemporary,-166.884975257584,60.01727189585124,-132.09887430980322,-167.85618015490763,-79.58774788709368
MB,2006,B1,B1,F,contemporary,NA,57.11294430390188,-25.15284136832457,NA,-2.402775879537617
MB,2006,B1,C1,F,contemporary,NA,36.395808428862,-47.99968520143228,NA,-13.948551207410391
MB,2006,B1,D1,F,contemporary,33.62665766464779,-0.4325422825645513,-31.680701452319802,-67.78259631633873,-2.163455427347528
MS,2006,B1,A1,F,contemporary,-226.56723366415937,89.84121477815296,-184.58893653253767,-230.23715636605377,-113.53326991626847
MS,2006,B1,B1,F,contemporary,NA,82.94683685176962,-43.733272204069856,NA,-10.316962937704766
MS,2006,B1,Eldo,F,contemporary,NA,81.94598584909477,-155.26986064109784,NA,-89.43254946203078
MB,2006,B1,A1,M,contemporary,-156.79505258574147,56.26689344795845,-124.15801434772695,-157.73052194318325,-74.81012225419285
MB,2006,B1,B1,M,contemporary,NA,53.53672908482635,-23.641326210933464,NA,-2.232671801566874
MB,2006,B1,C1,M,contemporary,NA,34.07994412562866,-45.0931223648819,NA,-13.072117530535586
MB,2006,B1,D1,M,contemporary,31.493162908425525,-0.35194784937421886,-29.729873158066294,-63.67440683043493,-1.9789376034183306
MS,2006,B1,A1,M,contemporary,-154.68387559101282,60.776863277119105,-126.28491148485845,-157.3184477474313,-77.71701823200281
MS,2006,B1,B1,M,contemporary,NA,56.041603909336665,-29.971556721797207,NA,-6.973445802872057
MS,2006,B1,Eldo,M,contemporary,NA,55.22555538856605,-106.27845204098749,NA,-61.19407908997028
MB,2007,B1,A1,F,contemporary,-142.3701626333362,59.49240625280792,-107.32008177677098,-139.6700109469171,-64.68061497932709
MB,2007,B1,B1,F,contemporary,NA,56.24728220993807,-46.37391689764237,NA,-17.10610081028541
MB,2007,B1,C1,F,contemporary,NA,35.01469981947977,-34.64397188049693,NA,-5.177254671372693
MB,2007,B1,D1,F,contemporary,28.75345507316987,16.94235426208861,3.859902551793801,-18.12876447313691,8.647263273632507
MS,2007,B1,A1,F,contemporary,-197.6742980831164,89.31191647116815,-151.31522318073573,-194.41744165738373,-93.26731764148204
MS,2007,B1,B1,F,contemporary,NA,81.6213594371391,-72.42288855690603,NA,-30.353189839445445
MS,2007,B1,Eldo,F,contemporary,NA,82.08124900089601,-102.4457284069377,NA,-52.76788801250366
MB,2007,B1,A1,M,contemporary,-133.80138005409717,55.77461994880016,-100.87643458346857,-131.27025255301245,-60.795171935658885
MB,2007,B1,B1,M,contemporary,NA,52.723719748273226,-43.59192589688931,NA,-16.056853957896422
MB,2007,B1,C1,M,contemporary,NA,32.73156519856755,-32.54104636434184,NA,-4.826753893919428
MB,2007,B1,D1,M,contemporary,26.913984640156528,15.96520401117338,3.6808695272362577,-16.988633293933198,8.163923539026644
MS,2007,B1,A1,M,contemporary,-135.1791165496282,60.42110496237718,-103.56534745024791,-132.98608379378788,-63.8363671552766
MS,2007,B1,B1,M,contemporary,NA,55.13681812836023,-49.61876963234363,NA,-20.700498557091223
MS,2007,B1,Eldo,M,contemporary,NA,55.255222634249115,-70.1400344416337,NA,-36.071437443617874
MB,2008,B1,A1,F,contemporary,-114.0043996576849,58.13385514809971,-190.47161533115187,-166.0791774185014,-176.6103024061476
MB,2008,B1,B1,F,contemporary,NA,57.77925007453441,-138.1429515915364,NA,-99.70500338517654
MB,2008,B1,C1,F,contemporary,NA,37.61150095054355,-195.0108858707375,NA,-140.3506067398142
MB,2008,B1,D1,F,contemporary,31.241216689513404,-34.43184154706011,-81.53580984473864,-128.44623395539148,-29.79226986564267
MS,2008,B1,A1,F,contemporary,79.64781166285238,86.10007007886718,-224.95631770749478,-104.75951446356478,-241.87548615745808
MS,2008,B1,B1,F,contemporary,NA,82.85252912946113,-196.20584685081099,NA,-142.4225171387562
MS,2008,B1,Eldo,F,contemporary,NA,79.40479231484578,-201.12649334312502,NA,-147.76936889907148
MB,2008,B1,A1,M,contemporary,-106.5382786499976,54.49766018306971,-178.8020355953255,-155.6573714478109,-165.95450459268972
MB,2008,B1,B1,M,contemporary,NA,54.16470473276536,-129.83502728311987,NA,-93.70693637112129
MB,2008,B1,C1,M,contemporary,NA,35.205836645806606,-183.20254975945528,NA,-131.8971244865229
MB,2008,B1,D1,M,contemporary,29.25711837659628,-32.30979587985175,-76.59773229451464,-120.69596171375686,-27.94332281321161
MS,2008,B1,A1,M,contemporary,59.01955443233358,58.2156685086928,-152.57576111827203,-68.72209298547823,-165.25762566740562
MS,2008,B1,B1,M,contemporary,NA,55.97958924240178,-134.23292671199093,NA,-97.43045985702851
MS,2008,B1,Eldo,M,contemporary,NA,53.50447849660776,-137.54762426420027,NA,-101.10282403966245
MB,2009,B1,A1,F,contemporary,-90.44032915607836,47.681238070170714,-58.90070311851892,-93.64505191752232,-27.439216314517147
MB,2009,B1,B1,F,contemporary,NA,50.57512474621365,-37.5936529879578,NA,-10.80401061156064
MB,2009,B1,C1,F,contemporary,NA,27.22712080489037,-16.453353742062355,NA,2.7744580088635047
MB,2009,B1,D1,F,contemporary,21.49180079683356,11.809090479398199,1.7417567738684538,-15.142240723465651,5.842751033704348
MS,2009,B1,A1,F,contemporary,-129.7486988621844,72.70871217434593,-86.79223753241439,-133.64994559493815,-44.2325223165818
MS,2009,B1,B1,F,contemporary,NA,74.07056799982568,-60.494889848689276,NA,-22.48161275026929
MS,2009,B1,Eldo,F,contemporary,NA,62.29501767972933,-154.21041487950677,NA,-89.90156009665505
MB,2009,B1,A1,M,contemporary,-85.00803054816807,44.68131041709144,-55.35435642339496,-88.01508183538756,-25.771537012500275
MB,2009,B1,B1,M,contemporary,NA,47.4021806043451,-35.32619530483769,NA,-10.12213367978266
MB,2009,B1,C1,M,contemporary,NA,25.199660761119517,-15.45190264749507,NA,2.6541142632146615
MB,2009,B1,D1,M,contemporary,20.09633845787306,11.147939969371327,1.6983975289938424,-14.170524973002161,5.536213082760842
MS,2009,B1,A1,M,contemporary,-88.80543970502953,49.10046196725436,-59.37499314389597,-91.44637748711564,-30.206173922051367
MS,2009,B1,B1,M,contemporary,NA,50.02140614692885,-41.394780075785405,NA,-15.264660400424178
MS,2009,B1,Eldo,M,contemporary,NA,41.1683185683229,-105.56475766368105,NA,-61.46883590031097
MB,2010,B1,A1,F,contemporary,-103.2991178760138,57.24267768505525,-81.91692026184438,-98.46712309333807,-59.538583567886754
MB,2010,B1,B1,F,contemporary,NA,52.88136463798147,-66.56665101378123,NA,-43.54425559907225
MB,2010,B1,C1,F,contemporary,NA,35.991455460072864,-54.424091139559,NA,-26.73544777816913
MB,2010,B1,D1,F,contemporary,24.004556736295438,14.846239714021873,12.70391563970864,9.715231220826361,7.2981821434765095
MS,2010,B1,A1,F,contemporary,-147.92857045049945,85.94207713582018,-117.69874640801794,-140.40351182575534,-86.94235966786734
MS,2010,B1,B1,F,contemporary,NA,77.85896970840638,-98.98088162862545,NA,-66.52363382672891
MS,2010,B1,Eldo,F,contemporary,NA,73.85310024838725,-131.47717542745187,NA,-92.63484313823618
MB,2010,B1,A1,M,contemporary,-97.1078884121372,53.65883366830073,-77.00183332578551,-92.55746650995091,-55.9594539914969
