species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,2021,B1,A1,F,contemporary,70.1105192086881,13.304457572273403,-28.878126817000197,-71.29428131552812,7.357111744144844
MB,2021,B1,B1,F,contemporary,67.78695142991828,43.74698477581852,12.816880501389402,-23.887133349434052,30.568559594024606
MB,2021,B1,C1,F,contemporary,52.10919002638219,36.60877561938429,19.66151745778111,-6.558755607829948,23.584014967906406
MB,2021,B1,D1,F,contemporary,33.2517235662323,21.819625982831937,22.81363014295332,18.32472407392599,10.651047052881754
MS,2021,B1,A1,F,contemporary,120.85484406692996,13.984058954684167,-53.54286749669318,-120.87798588824646,5.3265957566291435
MS,2021,B1,B1,F,contemporary,106.46569571065059,60.94143846410248,9.499988573243472,-48.988997769287195,43.26088813113657
MS,2021,B1,Eldo,F,contemporary,116.02995466846885,57.70936197846688,17.451855768443973,-27.36851244909087,43.721110389478724
MB,2021,B1,A1,M,contemporary,65.7528659671069,12.518267030316581,-27.14117982557834,-67.01869750836015,6.933747088790239
MB,2021,B1,B1,M,contemporary,63.53587376004243,41.13867319275218,12.060007697156887,-22.451956234764186,28.762005198343875
MB,2021,B1,C1,M,contemporary,48.813656993834165,34.40103518459763,18.51612878326048,-6.130795702570538,22.19387185522191
MB,2021,B1,D1,M,contemporary,31.140938526573343,20.510820224356234,21.471278049601395,17.269452332702006,10.009117428895225
MS,2021,B1,A1,M,contemporary,82.10446579241129,9.607504722605361,-36.70825736759306,-82.88325992771293,3.7071372130297546
MS,2021,B1,B1,M,contemporary,72.02877331114908,41.80085788261447,6.516684428231665,-33.61512105804346,29.754759624401085
MS,2021,B1,Eldo,M,contemporary,78.3584491986353,39.127397303256885,11.983691231167073,-18.718897259356943,30.055701355507054
MB,2022,B1,A1,F,contemporary,68.74053281232702,53.93424249005164,23.38583135034903,-14.780223041089103,41.41924729630562
MB,2022,B1,B1,F,contemporary,68.0824294858103,61.220401306670894,40.981687707750964,6.492220975410158,45.5243080111625
MB,2022,B1,C1,F,contemporary,55.58367352536951,41.85212587763086,38.56292277886865,20.01117689500775,26.02026460234796
MB,2022,B1,D1,F,contemporary,36.29496688206297,23.7891772806838,2.1933710869441487,-49.637067890393354,12.111698802889027
MS,2022,B1,A1,F,contemporary,119.29689110487867,83.37083390194249,31.00598091130904,-30.501766312657423,64.8434844557429
MS,2022,B1,B1,F,contemporary,106.60302749457244,95.11175188396027,55.73403783612249,-1.0551682645758023,74.11545617068705
MS,2022,B1,Eldo,F,contemporary,116.61468463082042,98.82694783298632,73.71864761418111,37.27552110843701,78.55796968703207
MB,2022,B1,A1,M,contemporary,64.46552187717347,50.710931376649505,21.999641085340397,-13.883097148907591,38.948958391530084
MB,2022,B1,B1,M,contemporary,63.806627843539374,57.54787093325139,38.5354943636736,6.108881936868098,42.80393703949847
MB,2022,B1,C1,M,contemporary,52.09660241678524,39.3231550420808,36.2750509753988,18.845773168528407,24.453634607170972
MB,2022,B1,D1,M,contemporary,33.99847057611792,22.386243817574513,2.11303691474726,-46.618772708679984,11.407332267265264
MS,2022,B1,A1,M,contemporary,81.0420211210802,57.18379627392332,21.300724232397705,-20.885858823288604,44.503809193568884
MS,2022,B1,B1,M,contemporary,72.08699163678341,65.17196477617544,38.209531155404306,-0.7482838092275097,50.85406983769963
MS,2022,B1,Eldo,M,contemporary,78.68847016598555,67.21480757873745,50.54051985159777,25.61283295760786,53.86552490786497
MB,2023,B1,A1,F,contemporary,62.338105353822726,-16.16611113563502,-53.70839639727249,-89.50213965567255,-23.277477279173407
MB,2023,B1,B1,F,contemporary,61.63272247811249,3.398673337575686,-33.17409687026584,-70.23486380675561,-4.87519698400607
MB,2023,B1,C1,F,contemporary,51.43486147445864,0.15273241759205136,-41.8908902645747,-87.61814365471646,-6.1868023288016865
MB,2023,B1,D1,F,contemporary,27.03563278488568,17.76918758560722,11.361030497603206,-6.7892288639237055,8.565538313437687
MS,2023,B1,A1,F,contemporary,109.02667497635235,-33.223964932035024,-92.58964737321986,-149.1830009449324,-44.31431653028465
MS,2023,B1,B1,F,contemporary,96.93393904497877,-5.899034478277093,-64.11359431899443,-122.6255891114468,-16.534591050293738
MS,2023,B1,Eldo,F,contemporary,102.83396103072688,-6.879522614300481,-44.79399067577083,-82.56735547982522,-13.154353667254654
MB,2023,B1,A1,M,contemporary,58.452764669620755,-15.186060990994232,-50.48274418624244,-84.13224676392147,-21.866982905361834
MB,2023,B1,B1,M,contemporary,57.750097198424335,3.207989650423485,-31.18185513024721,-66.02766653009871,-4.556255265973889
MB,2023,B1,C1,M,contemporary,48.17775498475546,0.14344499802520977,-39.35528187030627,-82.34520632344129,-5.7750442037744
MB,2023,B1,D1,M,contemporary,25.301558636176747,16.730723133203867,10.729184554302174,-6.327747709346844,8.076555724103423
MS,2023,B1,A1,M,contemporary,74.03035287780568,-22.75500235125334,-63.46988939973801,-102.26837041260016,-30.336071506045613
MS,2023,B1,B1,M,contemporary,65.49417604602529,-4.032731985393368,-43.98237303935168,-84.12083380811688,-11.244312305483252
MS,2023,B1,Eldo,M,contemporary,69.42804004489818,-5.017355531692428,-30.707981017709535,-56.589676036844416,-8.940487811962347
MB,2024,B1,A1,F,contemporary,68.13785553131507,-131.20592575606454,-179.90243447726903,-199.1071142294509,-129.6822405634905
MB,2024,B1,B1,F,contemporary,72.11718632571996,-93.46120368424356,-146.33743353557426,-179.6073445285584,-96.5567335114961
MB,2024,B1,C1,F,contemporary,58.66709880868826,-94.67878088263997,-154.76988424144096,-196.3913927340262,-91.8767909665085
MB,2024,B1,D1,F,contemporary,33.94322854614741,-14.715374446294524,-61.84104725955938,-112.38424730923563,-18.09543471617284
MS,2024,B1,A1,F,contemporary,117.45784142874783,-214.163471810731,-284.3301134382045,-285.45895843561544,-211.62889992966083
MS,2024,B1,B1,F,contemporary,110.39042418432422,-159.487522777005,-241.46747170757956,-284.0980886058263,-161.11971744195816
MS,2024,B1,Eldo,F,contemporary,118.93751536424236,-167.9347115100776,-256.7183519157832,-296.83425702417986,-169.32482332653913
MB,2024,B1,A1,M,contemporary,63.88940384629836,-123.33170202752449,-169.04317936747876,-186.96885592853374,-121.90239181885936
MB,2024,B1,B1,M,contemporary,67.58997611678603,-87.86502959686688,-137.54346746171214,-168.74486683938582,-90.76032980460425
MB,2024,B1,C1,M,contemporary,54.98166743630894,-89.01405539422855,-145.45833351328562,-184.5167349702305,-86.34708487695731
MB,2024,B1,D1,M,contemporary,31.789094420187915,-13.781678751504732,-58.09242991308839,-105.61288865143761,-16.955715381614354
MS,2024,B1,A1,M,contemporary,79.73080031501898,-146.78499964196774,-194.52815113728167,-194.53262095614866,-145.06120281183465
MS,2024,B1,B1,M,contemporary,74.62341202095038,-109.40536026573987,-165.45555106600818,-194.2681210718526,-110.43602069952773
MS,2024,B1,Eldo,M,contemporary,80.64536965009377,-115.26715769217114,-175.81125959437048,-202.78534227462058,-116.07102356632022
MB,1945,C1,A1,F,historical,76.26236507809546,-32.69577757314215,-107.66230686164884,-182.41394162594884,-42.498034935972974
MB,1945,C1,B1,F,historical,67.87604848157633,-5.318387349669848,-78.88673024662167,-152.36841813906406,-16.107188303251757
MB,1945,C1,C1,F,historical,62.92296582015388,8.08331326147427,-62.06828804691585,-146.07334704299564,-1.7389464661554397
MB,1945,C1,D1,F,historical,27.284383483084657,14.744979807560062,16.66805384137027,8.677818123476808,5.7070386054935325
MB,1945,C1,A1,M,historical,71.59686533548589,-30.73249266357724,-101.25043355298997,-171.54644963710356,-39.94817151737234
MB,1945,C1,B1,M,historical,63.66571644170155,-4.977775442330765,-74.18687039371112,-143.29654992768664,-15.112835038062226
MB,1945,C1,C1,M,historical,58.875059616349,7.551984033388339,-58.35778027535225,-137.3601369342293,-1.58652354444335
MB,1945,C1,D1,M,historical,25.567492916173883,13.874958973813591,15.714350500085507,8.221184960413064,5.375488991564371
MB,1946,C1,A1,F,historical,86.39525758127627,16.662542306419244,-22.92947036471285,-62.98915057636152,9.343062517186473
MB,1946,C1,B1,F,historical,72.23502314078465,46.5039832424835,21.630217322378574,-4.6494344838618575,33.45357727829764
MB,1946,C1,C1,F,historical,71.5131446086458,47.29485618166535,38.06082323146181,17.619823781236747,24.684800959344845
MB,1946,C1,D1,F,historical,33.049841051942096,18.076469783144322,19.734634442544152,21.188002211100823,7.077092455012885
MB,1946,C1,A1,M,historical,81.1185261487551,15.693454018005234,-21.548579858836597,-59.22755274496608,8.814372102007967
MB,1946,C1,B1,M,historical,67.75623540446988,43.7610239679149,20.365214385608805,-4.350882608675834,31.496955213117452
MB,1946,C1,C1,M,historical,67.13216618331323,44.50960389533381,35.8382751051863,16.617749326424295,23.235908118880804
MB,1946,C1,D1,M,historical,30.98598280757283,16.994334057601197,18.56734252580551,19.947863769184277,6.645475327604743
MB,1947,C1,A1,F,historical,78.51561658461058,-16.604020351038493,-52.50615959578207,-85.01127493146487,-17.981585044552798
MB,1947,C1,B1,F,historical,66.34006179016855,28.108130349862748,8.196368374495076,-10.312128274663902,19.205993673089587
MB,1947,C1,C1,F,historical,63.02708314555715,25.844956876437177,5.639048101937682,-16.707890317552398,15.316400170278973
MB,1947,C1,D1,F,historical,25.952792974031833,14.376985631923137,15.56616006675519,16.6028968209037,5.51924564722432
MB,1947,C1,A1,M,historical,73.7154621176695,-15.596132250391411,-49.368197476897656,-79.9410884190005,-16.88695904546872
MB,1947,C1,B1,M,historical,62.228697541615155,26.465157742327577,7.7347896459905305,-9.672348406129025,18.100199153688216
MB,1947,C1,C1,M,historical,59.158298734720084,24.352168985984203,5.349035984790807,-15.669697493592194,14.445154364093742
MB,1947,C1,D1,M,historical,24.31385126883376,13.53449691160194,14.667001181395745,15.656077030840077,5.1967361524118445
MB,1948,C1,A1,F,historical,88.40577625917992,-136.61951410675783,-203.0570868473166,-246.24578295813797,-139.38172620057634
MB,1948,C1,B1,F,historical,77.92058327713377,-0.015548266272238704,-40.60915232251031,-79.66749332970238,-13.039854815108283
MB,1948,C1,C1,F,historical,76.51130402418495,-25.20877444338371,-76.95527873357035,-126.72608320414408,-31.44577399274354
MB,1948,C1,D1,F,historical,28.633041733784488,1.2168329865721828,-28.77314434801195,-65.758050807948365,-2.1382034906448086
MB,1948,C1,A1,M,historical,83.01239978623043,-128.48991542929627,-190.94149657544517,-231.48505609564674,-131.08786418832528
MB,1948,C1,B1,M,historical,73.097902701397,0.0014150585312928997,-38.186878063142984,-74.92323057798565,-12.2331780629633
MB,1948,C1,C1,M,historical,71.8371526188156,-23.672899078546425,-72.35200008780096,-119.16546131250857,-29.534520953467485
MB,1948,C1,D1,M,historical,26.833746102530945,1.2020140705493176,-27.005440580411168,-61.79845077528623,-1.9529511083511415
MB,1949,C1,A1,F,historical,83.54732049209171,35.05166407576303,7.8504345180645645,-20.045630256536125,23.144117595776
MB,1949,C1,B1,F,historical,76.91895849057863,45.74100417148402,18.818235326894463,-9.711868651911336,30.144332443760987
MB,1949,C1,C1,F,historical,69.92262483638578,36.873619500352106,16.095398757390512,-11.361830578975042,20.071482374570717
MB,1949,C1,D1,F,historical,29.29907300395374,15.692667203633297,16.927157637822248,18.01872203955712,5.61769742849673
MB,1949,C1,A1,M,historical,78.4394656036801,32.99126557023101,7.406500664023466,-18.83059959997942,21.794603250609388
MB,1949,C1,B1,M,historical,72.16533314614662,43.0465180428478,17.72248262426523,-9.111037411662718,28.38705459539305
MB,1949,C1,C1,M,historical,65.64729346569263,34.721618640380306,15.184525303015736,-10.639836128987085,18.912475488027994
MB,1949,C1,D1,M,historical,27.45929989530721,14.741844527662941,15.910702320541674,16.944910753663233,5.2649661691547305
MB,1950,C1,A1,F,historical,83.3868465807032,-124.53981364050806,-189.90685178673647,-237.71084402413402,-123.65381336925991
MB,1950,C1,B1,F,historical,76.1575004635585,-71.42450881174103,-145.13390318463775,-203.78802327727482,-82.06980919027087
MB,1950,C1,C1,F,historical,73.3783032283084,-57.217128025086645,-128.48886864074288,-191.65668257875765,-58.24469640829166
MB,1950,C1,D1,F,historical,31.268927381600136,-7.548305639769326,-57.31925901624544,-116.01388492028897,-8.283225166728414
MB,1950,C1,A1,M,historical,78.2817003832038,-117.12891533070943,-178.58834584332212,-223.49646713491876,-116.29246965193572
MB,1950,C1,B1,M,historical,71.4311955786628,-67.17086353786901,-136.4980335431212,-191.62879503840918,-77.16715034760689
MB,1950,C1,C1,M,historical,68.88625235616003,-53.78037743061712,-120.82306319690801,-180.22226546709422,-54.740013858859534
MB,1950,C1,D1,M,historical,29.316331905515696,-7.035969138287411,-53.854904794384794,-109.07120086259623,-7.724744572731732
MB,1951,C1,A1,F,historical,77.87284727796653,35.37583189382138,32.161395322876885,28.53091268724893,23.268422873506108
MB,1951,C1,B1,F,historical,74.50031173458294,55.83682273444622,51.92768031699754,46.73687456065294,37.0550188453338
MB,1951,C1,C1,F,historical,69.98151666915432,44.5946349210934,45.5939809618621,41.157077686441056,22.676178731637293
MB,1951,C1,D1,F,historical,24.730917138436947,14.748727826433333,15.55170956810512,16.18972159155633,6.425861973450232
MB,1951,C1,A1,M,historical,73.10287678241609,33.297668484512755,30.27557042866067,26.863800291442193,21.91276594582719
MB,1951,C1,B1,M,historical,69.88962657241248,52.53919428926212,48.8639761358954,43.98694184780214,34.88440643230611
MB,1951,C1,C1,M,historical,65.69759984414927,41.96420916722699,42.90909339864584,38.73788595465333,21.343351423793983
MB,1951,C1,D1,M,historical,23.164631114375066,13.873161604015072,14.633854824677249,15.238420429731349,6.044978016231926
MB,1952,C1,A1,F,historical,83.98607878209896,-78.92210754894839,-157.26236672448442,-218.91847517717943,-81.6161041397528
MB,1952,C1,B1,F,historical,76.09711131776494,-9.25093250099038,-82.20790481396541,-152.70088454916925,-22.492655676322823
MB,1952,C1,C1,F,historical,76.04573175137129,-19.873547259521647,-97.57752357232722,-173.6371138211386,-30.707766140848975
MB,1952,C1,D1,F,historical,32.587296145444434,15.285719483927375,-8.515836075015626,-45.705545306171835,7.238863384728043
MB,1952,C1,A1,M,historical,78.80430869634088,-74.24231260163084,-147.92249289439005,-205.87518624899414,-76.7635184414886
MB,1952,C1,B1,M,historical,71.34729809548777,-8.701024184709743,-77.33533416991237,-143.62871878463272,-21.13300191870474
MB,1952,C1,C1,M,historical,71.37066619608105,-18.66190406895973,-91.76213862143537,-163.29495410218638,-28.844500018097513
MB,1952,C1,D1,M,historical,30.548564237657917,14.425341100407941,-7.953717280180451,-42.937986218353515,6.855348057825223
MB,1953,C1,A1,F,historical,87.44811436689278,-50.01803218007811,-73.03294008876894,-92.00906468502548,-49.330928438024564
MB,1953,C1,B1,F,historical,73.39698351619212,31.6471068741617,25.526066002427914,22.19257319588905,22.237016848510287
MB,1953,C1,C1,F,historical,72.1951815989941,40.242681296409266,35.15011135981838,28.202659842873686,22.782988139701395
MB,1953,C1,D1,F,historical,26.77751662128961,15.330055573419918,15.975154656200655,16.514600507692467,5.816696053096054
MB,1953,C1,A1,M,historical,82.10941065193268,-47.03822547709669,-68.68384309277076,-86.52767134584559,-46.38485309680714
MB,1953,C1,B1,M,historical,68.83451152014888,29.78165280044836,24.023494884543386,20.893592596005636,20.947220893690737
MB,1953,C1,C1,M,historical,67.77306625197794,37.8871455657729,33.10028866634406,26.569257597548372,21.462732461655847
MB,1953,C1,D1,M,historical,25.086084825648193,14.428888307061085,15.041421836202575,15.554159547332146,5.477583293687474
MB,1954,C1,A1,F,historical,84.88031507396892,-13.202316892357866,-31.221075046879292,-43.20878279030611,-4.8805021696757285
MB,1954,C1,B1,F,historical,74.68514651085147,32.84580264981874,9.124079714116423,-13.702419333348756,21.468207311210218
MB,1954,C1,C1,F,historical,73.51166706571263,24.437085385644277,5.036131581802455,-12.069020076539312,19.153231028161127
MB,1954,C1,D1,F,historical,31.001791696033354,18.794800032500294,19.768904084505245,20.534256715250287,8.435801360976418
MB,1954,C1,A1,M,historical,79.6661891925822,-12.41716733428202,-29.366109171029265,-40.63809386245832,-4.576077171194109
MB,1954,C1,B1,M,historical,70.04889618806057,30.90647632845792,8.592395074172485,-12.874283601302954,20.222807634472122
MB,1954,C1,C1,M,historical,69.00637981334853,23.02344889028183,4.775026720229889,-11.31195768625284,18.054252382941606
MB,1954,C1,D1,M,historical,29.05615425212476,17.666734396586133,18.586016042295164,19.30852074633224,7.919143690959986
MB,1955,C1,A1,F,historical,82.13422154329038,-122.63980504412781,-165.14304410459837,-201.99729652023393,-122.61019519011785
MB,1955,C1,B1,F,historical,75.94484947035532,-26.834245043736583,-51.98905415737131,-72.65547443699303,-33.27403937441974
MB,1955,C1,C1,F,historical,68.28483871670376,-10.830933897379582,-38.979645426121365,-64.8135423546754,-14.050029019922107
MB,1955,C1,D1,F,historical,30.464657868426432,17.187404910904338,18.768772613417863,18.245181978905862,7.329798531505493
MB,1955,C1,A1,M,historical,77.0904343178245,-115.35134586890946,-155.31970665184784,-189.9656178778388,-115.31800044535835
MB,1955,C1,B1,M,historical,71.24970809326044,-25.225940364920557,-48.889922472780754,-68.32557757292875,-31.268282120018437
MB,1955,C1,C1,M,historical,64.1029280760908,-10.145991862461285,-36.62617444058574,-60.925981151604645,-13.169540436311122
MB,1955,C1,D1,M,historical,28.555034993425256,16.191356727942782,17.690380257845124,17.20672382420871,6.917293098288662
MB,1956,C1,A1,F,historical,86.80624636451145,-136.47195073772923,-208.586350406263,-250.04037154326332,-136.4854334950506
MB,1956,C1,B1,F,historical,76.22189221891385,-21.96459473190669,-81.73139224326725,-139.76120046896335,-34.71130363815077
MB,1956,C1,C1,F,historical,72.83816934161261,-27.177130484064925,-83.50829977950883,-140.01067196652986,-33.765011602187165
MB,1956,C1,D1,F,historical,29.14984210152402,4.13210638040164,-21.178624897907813,-53.01945653363237,0.40897934052620283
MB,1956,C1,A1,M,historical,81.50024233718351,-128.3542659049935,-196.13732246833354,-235.02297611660256,-128.3656446689805
MB,1956,C1,B1,M,historical,71.49124774782938,-20.6509577573444,-76.87355980804554,-131.44619896525563,-32.62207807417155
MB,1956,C1,C1,M,historical,68.37836008856344,-25.525655113403108,-78.51732546300299,-131.66081148502593,-31.716583193265468
MB,1956,C1,D1,M,historical,27.318202207354215,3.9426889215238976,-19.862276884491113,-49.81573261847606,0.44118446217386237
MB,1957,C1,A1,F,historical,83.16573757758378,68.00859089815832,52.79596831622466,25.449831024578195,47.490193688339794
MB,1957,C1,B1,F,historical,74.44128206616595,67.99344260288336,69.1966785578013,65.93845534556803,45.66292384764944
MB,1957,C1,C1,F,historical,71.13464308011835,45.1179821190669,46.78920957048234,43.000556472497664,23.517003223085162
MB,1957,C1,D1,F,historical,32.751364924759834,17.763392299547945,19.654241406438302,21.280567882565883,7.035345160716812
MB,1957,C1,A1,M,historical,78.06305142826805,63.968197816732584,49.67095992119109,23.954478956519004,44.67315861269832
MB,1957,C1,B1,M,historical,69.8191824433105,63.92539516226992,65.07108671664353,62.021731877666554,42.93313267571185
MB,1957,C1,C1,M,historical,66.77086391902196,42.414288111259395,44.00095197871615,40.45251757546271,22.098284049996362
MB,1957,C1,D1,M,historical,30.70258510067044,16.686773897945237,18.478546356770817,20.02203794166568,6.596609544247895
MB,1958,C1,A1,F,historical,88.63840510430148,-168.1878362172714,-212.16325585398457,-243.40796505636084,-164.38594527496707
MB,1958,C1,B1,F,historical,79.7995794034992,-103.50377383847812,-152.57622488611355,-190.55254196326624,-106.01400734649313
MB,1958,C1,C1,F,historical,77.9688518502977,-112.71368759781775,-175.94186988345157,-224.17964345040573,-105.4085202186552
MB,1958,C1,D1,F,historical,32.572596417112415,-4.770613110370194,-39.40292924342312,-79.3930765193871,-5.6991424273813545
MB,1958,C1,A1,M,historical,83.23020314951624,-158.1720882713694,-199.49618350560704,-228.8314024236243,-154.60342576669075
MB,1958,C1,B1,M,historical,74.86391694302868,-97.34792587835778,-143.49598898796103,-179.19134633200224,-99.69527248204517
MB,1958,C1,C1,M,historical,73.20944936687476,-105.98900906422604,-165.45049338622482,-210.7907930342924,-99.11413975430241
MB,1958,C1,D1,M,historical,30.53665237591147,-4.429468833801204,-37.006574184784675,-74.62729830231898,-5.300993405219137
MB,1959,C1,A1,F,historical,90.91673788831338,-27.02720235525148,-121.69884241355192,-203.4268570706991,-37.76069926340443
MB,1959,C1,B1,F,historical,75.7140431179655,-14.115143488610117,-99.04236464202798,-171.28910923268285,-23.87737713889108
MB,1959,C1,C1,F,historical,79.53234566197608,40.84257356437157,-5.372858588413526,-68.57042128089755,21.56684789997913
MB,1959,C1,D1,F,historical,35.6020463485162,20.607766227149725,9.101689614566622,-32.44046680042654,8.622145855185117
MB,1959,C1,A1,M,historical,85.36557375169124,-25.41120843989422,-114.45913821282434,-191.29386108780642,-35.50052059747506
MB,1959,C1,B1,M,historical,70.98507587260244,-13.274759381901585,-93.16590370284506,-161.09690502027047,-22.434125825952542
MB,1959,C1,C1,M,historical,74.6682788204055,38.45161684450093,-5.017164546027899,-64.46600830779182,20.320777629984313
MB,1959,C1,D1,M,historical,33.38152827853825,19.40770948983662,8.613239577468294,-30.460920251098017,8.13078851609074
MB,1960,C1,A1,F,historical,86.65551865495162,-184.1802070505777,-231.59871879767456,-242.30884986701582,-190.01421094988908
MB,1960,C1,B1,F,historical,75.1994433656285,-157.77093793106002,-214.21303454603543,-238.88941552458925,-163.4763999987438
MB,1960,C1,C1,F,historical,76.2905852322548,-140.0601036845867,-211.3055891661019,-254.65207987073475,-137.49877880233205
MB,1960,C1,D1,F,historical,34.10810547255359,-43.80136921129615,-115.84388678558678,-185.58484773634828,-44.03420402594391
MB,1960,C1,A1,M,historical,81.34661136563646,-173.2070034149148,-217.72332906615875,-227.64980397654168,-178.69844143865186
MB,1960,C1,B1,M,historical,70.5186691608536,-148.38697956759663,-201.42168957676577,-224.5267861104099,-153.73989805865688
MB,1960,C1,C1,M,historical,71.6240195211277,-131.71062095221853,-198.692239693538,-239.38706358439805,-129.29923919574648
MB,1960,C1,D1,M,historical,31.97687734163605,-41.14418815753566,-108.91781643714447,-174.5138626762402,-41.35782817286737
MB,1961,C1,A1,F,historical,84.72987943669182,-53.91204941915054,-77.07670174417547,-94.72488977233634,-48.00112190689538
MB,1961,C1,B1,F,historical,72.57864742985055,43.14157159141981,43.540545881353246,45.13242375842083,33.85817241325129
MB,1961,C1,C1,F,historical,70.14843710000541,33.146121305989155,30.609363035564762,27.444764002577404,19.1926653698116
MB,1961,C1,D1,F,historical,35.14894044069149,19.590605082362043,21.375628104182503,22.933843729306716,8.153244188353604
MB,1961,C1,A1,M,historical,79.55300688997406,-50.69889890506068,-72.48669698661583,-89.08232094743299,-45.13198050175026
MB,1961,C1,B1,M,historical,68.05693306090619,40.59338492330257,40.966600498647864,42.46768285764097,31.875862525030218
MB,1961,C1,C1,M,historical,65.8526666457246,31.214506369368248,28.83004417966718,25.85554600394853,18.086100507117354
MB,1961,C1,D1,M,historical,32.95748862628844,18.445953322055868,20.13097187503086,21.602212554291505,7.683477741923464
MB,1962,C1,A1,F,historical,86.45081703986979,52.59855736126524,29.153829265933506,3.7970144020690886,36.09569803388591
MB,1962,C1,B1,F,historical,73.7941952827638,59.01303848967114,38.7684074740076,15.875822755810374,42.83696304402341
MB,1962,C1,C1,F,historical,77.55431490659356,52.58672660327987,51.67595510494158,40.839582447955024,28.306358374822526
MB,1962,C1,D1,F,historical,33.912193975458074,19.007958877224265,20.752322252294135,16.613099136241324,7.648436262734161
MB,1962,C1,A1,M,historical,81.16013460818007,49.49251475043987,27.443275287944978,3.5960930699688487,33.97516885027828
MB,1962,C1,B1,M,historical,69.19696690844863,55.51885032522378,36.478270488170324,14.94955559355879,40.32092060411632
MB,1962,C1,C1,M,historical,72.80754700157586,49.47760481600756,48.63795099536053,38.45501775559034,26.636158506285867
MB,1962,C1,D1,M,historical,31.79928234108769,17.890556155218245,19.55445316521133,15.67909564658227,7.203794012569771
MB,1963,C1,A1,F,historical,84.75647511142706,-40.437276649092375,-99.99335494392241,-155.6880160272273,-48.08049657853704
MB,1963,C1,B1,F,historical,73.56355163244253,25.507470169666654,-2.683111756975366,-28.9566979986578,15.59992357502831
MB,1963,C1,C1,F,historical,71.06737648197182,31.66846111321959,7.429790537654753,-20.225038561680105,17.750473570855963
MB,1963,C1,D1,F,historical,29.73828624772451,17.407276084631736,14.762302167614752,1.3837677348872282,7.51997046657897
MB,1963,C1,A1,M,historical,79.56535651491657,-38.02995383802677,-94.050141043407,-146.4264777907641,-45.21154532332312
MB,1963,C1,B1,M,historical,69.00167718481643,24.008402891940683,-2.5111655523533964,-27.222469108151802,14.703576257888836
MB,1963,C1,C1,M,historical,66.70862536419651,29.823621823349196,7.026309034912994,-18.985396454083826,16.732952161070738
MB,1963,C1,D1,M,historical,27.869666414083728,16.401334975783602,13.932282803000803,1.3557680704179953,7.095766467561773
MB,1964,C1,A1,F,historical,82.42174339411123,35.78832635548828,-5.62296166387877,-48.69391918979087,27.772848961648915
MB,1964,C1,B1,F,historical,76.92716481321634,69.07046999645455,67.49958778922742,55.75829918331735,47.0988910408435
MB,1964,C1,C1,F,historical,69.58227706477344,45.31821698526104,34.65265249403982,7.858199984023883,23.77483088285438
MB,1964,C1,D1,F,historical,30.527796772323363,17.996786421797108,19.49950392379528,9.369298113879132,7.77498403387228
MB,1964,C1,A1,M,historical,77.38576882868601,33.685270470760706,-5.265981523696768,-45.77780151735838,26.148830499985586
MB,1964,C1,B1,M,historical,72.16304920592742,64.95466456693624,63.49560761833136,52.46471477692782,44.297016498869176
MB,1964,C1,C1,M,historical,65.31998199703568,42.64571579549721,32.63378789692572,7.437269522322943,22.373993660573078
MB,1964,C1,D1,M,historical,28.61577126884876,16.937285181431008,18.379575502132724,8.869489102191006,7.318677852378921
MB,2005,C1,A1,F,contemporary,-199.43618714514773,72.92814475280831,-158.2962760406946,-197.51684889445215,-100.7844467221616
MB,2005,C1,B1,F,contemporary,-196.10492672498458,70.51675187476748,-144.84296222454688,-193.12147593957584,-84.86320844187188
MB,2005,C1,C1,F,contemporary,-170.8116792517956,46.479374262922164,-112.49836238181324,-167.82453256892333,-48.66849675877846
MB,2005,C1,D1,F,contemporary,34.343441666121635,20.361413318471314,9.56979258675318,-7.412857695601142,10.32400764597652
MB,2005,C1,A1,M,contemporary,-187.53907443332128,68.4595437900135,-148.87720325514192,-185.7461869200236,-94.78783573422282
MB,2005,C1,B1,M,contemporary,-184.435249682122,66.19373950974655,-136.2263018839146,-181.60956059334538,-79.80134051471012
MB,2005,C1,C1,M,contemporary,-160.6451628891647,43.59122721862857,-105.78852920870092,-157.8203607151429,-45.73724633909647
MB,2005,C1,D1,M,contemporary,32.202532172669336,19.197889428525183,9.057088337400778,-6.914212360971935,9.748295584048563
MB,2006,C1,A1,F,contemporary,-211.51649376471386,77.96456349252082,-172.83185049860026,-215.2585347100778,-105.9740795236268
MB,2006,C1,B1,F,contemporary,NA,73.62205576698442,-34.16435856998114,NA,-1.289063332236141
MB,2006,C1,C1,F,contemporary,NA,47.52070967803192,-63.13752540649311,NA,-15.980280762189782
MB,2006,C1,D1,F,contemporary,43.48721335561589,2.3782476792512295,-40.081747104689114,-89.39238722665031,-0.062952881039789
MB,2006,C1,A1,M,contemporary,-198.86230209146547,73.1929859451906,-162.54217804691226,-202.4052910949279,-99.67324340851155
MB,2006,C1,B1,M,contemporary,NA,69.10792233078375,-32.13244166312086,NA,-1.186650747893413
MB,2006,C1,C1,M,contemporary,NA,44.5754194359379,-59.35985347720461,NA,-14.991551067871795
MB,2006,C1,D1,M,contemporary,40.79594029655527,2.2899514009994886,-37.65162383480957,-84.04084567776219,-0.006255114312681986
MB,2007,C1,A1,F,contemporary,-184.35797706367956,77.33751558309976,-141.86659789331136,-182.26071501702867,-86.1145254070231
