species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg
MS,2015,Eldo,A1,F,contemporary,28.42989908380726,20.568537681998038,21.136307598967804,13.622051601456992,9.286468799827766
MS,2015,Eldo,B1,F,contemporary,22.792169503400835,15.32596385151833,15.504020124481816,9.345783834578114,6.401265643886682
MS,2015,Eldo,Eldo,F,contemporary,28.589728029002334,22.66891637627761,22.969434923105723,15.532624525710355,11.391448552572138
MS,2015,Eldo,A1,M,contemporary,17.386325590635323,12.420943987976957,12.79035997820887,7.99779002137077,5.2004680649680894
MS,2015,Eldo,B1,M,contemporary,13.85409487541361,9.084057849853345,9.207021610960563,5.273974490629181,3.3682370769891787
MS,2015,Eldo,Eldo,M,contemporary,17.4184927108687,13.7360969727696,13.93137391594439,9.2002401295924,6.529601769739999
MS,2016,Eldo,A1,F,contemporary,29.073885953685526,22.336809414847032,22.635996020727895,14.765181074532,10.686185757925802
MS,2016,Eldo,B1,F,contemporary,23.43754236601866,16.663258413965274,16.535682951897858,10.040563828432195,7.488513513957794
MS,2016,Eldo,Eldo,F,contemporary,29.021012441081844,23.872428903959563,23.79356087287776,16.2649636208333,12.725308594374875
MS,2016,Eldo,A1,M,contemporary,17.758817168605713,13.538615485603552,13.736737996168142,8.723473571473797,6.09047106944603
MS,2016,Eldo,B1,M,contemporary,14.245872867936077,9.929188606300183,9.857625454074457,5.711792739097818,4.057772342270041
MS,2016,Eldo,Eldo,M,contemporary,17.676821492489275,14.492160941728356,14.446972225157518,9.662810910989117,7.377465639816091
MS,2017,Eldo,A1,F,contemporary,28.472251350715826,19.853837439706815,20.525617634259838,12.993506734639917,8.801245735309898
MS,2017,Eldo,B1,F,contemporary,22.606409609656946,14.811438990094215,15.1179496263598,8.893693782336708,5.987578623899078
MS,2017,Eldo,Eldo,F,contemporary,28.76924669204365,22.01713814061564,22.351892610751772,14.84674205398852,10.98473788354047
MS,2017,Eldo,A1,M,contemporary,17.44135067664544,11.966201545710042,12.402447544576498,7.594352102246305,4.889939302862668
MS,2017,Eldo,B1,M,contemporary,13.745044613398427,8.755342131166486,8.959979323627214,4.983541676744387,3.103915236585289
MS,2017,Eldo,Eldo,M,contemporary,17.572444060139688,13.324290840107277,13.543142249221233,8.760690364966955,6.2688416529983755
MS,2018,Eldo,A1,F,contemporary,28.80652412382351,21.387522732274423,21.766725586247507,14.31098779808764,10.153043194155472
MS,2018,Eldo,B1,F,contemporary,23.510756424560846,16.063127270419372,16.08933785556393,9.787392618266516,7.0465624425895115
MS,2018,Eldo,Eldo,F,contemporary,28.810147551643198,23.25642705447433,23.222810048178587,16.016482034151128,12.349945330138395
MS,2018,Eldo,A1,M,contemporary,17.617779364629563,12.940560007140817,13.189102898050646,8.436904343042626,5.75310122708542
MS,2018,Eldo,B1,M,contemporary,14.320335936418937,9.553859534719745,9.580513159576006,5.554640729349209,3.777528980209245
MS,2018,Eldo,Eldo,M,contemporary,17.559934839776297,14.10739722675772,14.088812436889159,9.508320226940265,7.142250224549012
MS,2019,Eldo,A1,F,contemporary,28.900402181664585,21.138563163299594,21.817109451347473,14.157802128321613,9.716843616137648
MS,2019,Eldo,B1,F,contemporary,22.618286879306364,15.388948791181742,15.56950694748763,9.449159955792219,6.666018759957897
MS,2019,Eldo,Eldo,F,contemporary,29.524129392797153,23.797449125828802,24.243587239471807,16.637795647041745,12.188391541751326
MS,2019,Eldo,A1,M,contemporary,17.675019815143113,12.788242459365735,13.227148530758457,8.345138103449447,5.484939000144056
MS,2019,Eldo,B1,M,contemporary,13.736412726232464,9.127569500616865,9.251126767445735,5.34463123560957,3.548177586885124
MS,2019,Eldo,Eldo,M,contemporary,17.98387008182919,14.453882366914351,14.740433953217806,9.910373805239978,7.047370838078001
MS,2020,Eldo,A1,F,contemporary,29.009901667886133,22.936717840284512,23.00968216227077,15.212093468903843,11.347219183419037
MS,2020,Eldo,B1,F,contemporary,23.165497241688403,17.39969629427966,17.080851565140783,10.66533828309607,8.193669921885949
MS,2020,Eldo,Eldo,F,contemporary,29.367461404891863,25.253746366189528,24.962387578651274,17.53915073410303,13.89740596913431
MS,2020,Eldo,A1,M,contemporary,17.713495137850504,13.924474363995591,13.979255683496504,9.014830008312462,6.517275133299533
MS,2020,Eldo,B1,M,contemporary,14.0526866304163,10.400980499318754,10.207912384469479,6.116090578859402,4.512095232250935
MS,2020,Eldo,Eldo,M,contemporary,17.852099340913128,15.366574215367399,15.183373321706664,10.481827813547493,8.131840000564948
MS,2021,Eldo,A1,F,contemporary,28.561242613942085,21.82985958608396,22.12370308746949,14.458581323903067,10.513649249302844
MS,2021,Eldo,B1,F,contemporary,23.584086102788245,16.655454387392275,16.597430590127704,10.051209928938935,7.454680601459469
MS,2021,Eldo,Eldo,F,contemporary,29.315474402733383,23.726399603040974,23.71140199918989,16.22113254484483,12.658875359108542
MS,2021,Eldo,A1,M,contemporary,17.442050694979546,13.21564509091149,13.410114082537214,8.526883603166173,5.980748854129661
MS,2021,Eldo,B1,M,contemporary,14.350705423047788,9.927649555984292,9.899591247246976,5.7191604629355455,4.036171784659867
MS,2021,Eldo,Eldo,M,contemporary,17.880393794236234,14.401229228962615,14.396927124119745,9.634818077809095,7.335873214152838
MS,2022,Eldo,A1,F,contemporary,28.61658032763685,21.9874883964289,22.427868020064267,14.764409572158145,10.602309361863314
MS,2022,Eldo,B1,F,contemporary,23.126053684139023,16.193519853190818,16.216161163243854,9.823306866274581,7.229336796876882
MS,2022,Eldo,Eldo,F,contemporary,28.872786811430935,24.661224735123703,24.798457042376576,17.436215724421334,13.293530309653462
MS,2022,Eldo,A1,M,contemporary,17.458410005574553,13.307157198465639,13.594218233694038,8.714615047285422,6.029482195748936
MS,2022,Eldo,B1,M,contemporary,14.054858416541224,9.625282441139348,9.648823766678081,5.567040457452567,3.8848242488083606
MS,2022,Eldo,Eldo,M,contemporary,17.514618145402903,14.977041077165344,15.065332277841621,10.401725702746786,7.733829302043775
MS,2023,Eldo,A1,F,contemporary,25.89603264008781,18.268225147727417,19.02765950509552,12.15068386764717,8.1279758896720935
MS,2023,Eldo,B1,F,contemporary,20.76000622200928,13.377330783474266,13.678677935983833,7.969167393408092,5.456485999503728
MS,2023,Eldo,Eldo,F,contemporary,25.25138677973808,19.763953093940408,20.211572483068345,13.787755644444994,10.016015466648636
MS,2023,Eldo,A1,M,contemporary,15.775558021814929,10.95529475339738,11.445009812554906,7.062326038819314,4.473642233068119
MS,2023,Eldo,B1,M,contemporary,12.576481359456936,7.847804336141037,8.047349305063873,4.401247174276892,2.779539625036261
MS,2023,Eldo,Eldo,M,contemporary,15.282640162796202,11.875922384531833,12.163925775755644,8.0878496336629,5.662209580362335
MS,2024,Eldo,A1,F,contemporary,29.524455447689316,23.05837188672774,23.318950790717622,15.431936481906307,11.340224139405573
MS,2024,Eldo,B1,F,contemporary,22.782997502292623,16.516890786886872,16.24825332276108,9.914391871365087,7.666581750570636
MS,2024,Eldo,Eldo,F,contemporary,29.688793754825213,26.082098319532154,26.050878078079222,18.341075089587104,14.277864779865899
MS,2024,Eldo,A1,M,contemporary,18.032896097472978,13.991571066292302,14.165278520252041,9.143322757722338,6.501620409185769
MS,2024,Eldo,B1,M,contemporary,13.827136171733011,9.829207747298078,9.667521233419764,5.624141348954581,4.1631588950537255
MS,2024,Eldo,Eldo,M,contemporary,18.019972132916806,15.885197114986063,15.867433749539167,10.982783385430801,8.363911837718016
