species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MB,1958,C1,D1,F,historical,10.77973763317894,7.046419406954803,7.384668258426163,3.978120398067138,1.8720091423716891,15.316386852806213
MB,1958,C1,A1,M,historical,19.136894833214047,14.216402853096326,14.771466210761556,10.061795930381178,6.910479436378481,18.16548111754799
MB,1958,C1,B1,M,historical,15.147809057799027,10.523799828296648,10.757138022833713,6.7860639946436,4.741667069618828,14.786373070155694
MB,1958,C1,C1,M,historical,17.60344781858416,11.664922850134813,12.605902918598057,7.664654835312558,3.9392825128706903,16.856323047012207
MB,1958,C1,D1,M,historical,12.591039659893232,8.295666430026303,8.681009207695459,4.775428881824674,2.372583076126098,12.376080137171611
MB,1959,C1,A1,F,historical,16.80688000312762,12.796180752600822,13.335380855656295,9.138902561990978,6.131724391459978,26.692813840486696
MB,1959,C1,B1,F,historical,13.592965559245497,9.514037394490874,9.823286570588943,6.18721199719305,4.090405385642444,18.985287067926528
MB,1959,C1,C1,F,historical,14.946684119282338,10.220033409387836,11.187418185301212,6.878212610319801,3.1749040980810523,23.775089426695835
MB,1959,C1,D1,F,historical,10.49515793280952,6.966174356001352,7.421457506455271,4.05442593601886,1.6983182535742443,15.317748621556857
MB,1959,C1,A1,M,historical,19.54259447480794,14.905676840531743,15.522973917779431,10.708438926323538,7.274933186854007,18.545666606429712
MB,1959,C1,B1,M,historical,15.82135415145071,11.139400809802085,11.49101157948686,7.326399824302072,4.935908227281497,15.245394963511325
MB,1959,C1,C1,M,historical,17.400568552635228,11.933685022576883,13.042918028837045,8.100070621645216,3.868816543808017,17.03622440352768
MB,1959,C1,D1,M,historical,12.280821284264524,8.207443798220343,8.728187827630473,4.865477280759305,2.1754751070957163,12.584927428265232
MB,2015,C1,A1,F,contemporary,16.96361663622147,13.129193196471244,13.388854048717144,9.229431132201132,6.708187963544311,26.24775540190572
MB,2015,C1,B1,F,contemporary,14.068459971647904,10.191130958210826,10.258763758998688,6.610542329467215,4.81654596217601,19.416982610921547
MB,2015,C1,C1,F,contemporary,14.822218100147955,10.166827928865679,10.79683999649752,6.5563721829606445,3.537460328050464,22.75304847907505
MB,2015,C1,D1,F,contemporary,11.049695409300957,7.3095833006673665,7.524682330160838,4.060955114051239,2.1217387202707725,15.108541898733247
MB,2015,C1,A1,M,contemporary,19.71675183446045,15.291155522534568,15.587057275222572,10.816893343014726,7.939844096762657,18.86434755314323
MB,2015,C1,B1,M,contemporary,16.36769811502545,11.91967334845127,11.994139817572327,7.816317542181012,5.772288560292908,15.891678204124949
MB,2015,C1,C1,M,contemporary,17.24142944244765,11.875736512338811,12.59652790576,7.735150657793314,4.288514088750835,16.663945051613652
MB,2015,C1,D1,M,contemporary,12.900301280375796,8.60244394901021,8.846578472782006,4.876957241343208,2.665903597852875,12.732624360101058
MB,2016,C1,A1,F,contemporary,17.29376306128272,14.084542812983399,14.181365466094062,9.891490622300488,7.592316336671392,27.5934580150851
MB,2016,C1,B1,F,contemporary,14.414587937509278,10.9801530804262,10.868164448535595,7.04617030157014,5.531032016710403,20.00070178118611
MB,2016,C1,C1,F,contemporary,15.32143236664088,11.321434078220838,11.89357679286393,7.492889830738579,4.308797466199418,24.396676795410855
MB,2016,C1,D1,F,contemporary,11.699832503878374,8.086798950555396,8.23611851154188,4.566416832019334,2.570025330470249,16.51220057433147
MB,2016,C1,A1,M,contemporary,20.110938789394133,16.391137208942954,16.500522912082896,11.576989472238152,8.953026782158842,19.40716334115283
MB,2016,C1,B1,M,contemporary,16.77267448297809,12.826794212857603,12.695280331212794,8.31713238992533,6.591323522106676,16.503131822008793
MB,2016,C1,C1,M,contemporary,17.838018811843497,13.202366957420928,13.858063273913562,8.808479449897144,5.171949453614035,17.42943860818232
MB,2016,C1,D1,M,contemporary,13.651605693073941,9.493368436082816,9.662049679512986,5.456158541757841,3.1800742165517097,13.517078428485064
MB,2017,C1,A1,F,contemporary,17.05199790678759,12.800548623688808,13.132955732905316,8.917770471220555,6.424716212719538,25.659559150508077
MB,2017,C1,B1,F,contemporary,14.083124554427107,9.949669851336605,10.100987259492806,6.38609878881908,4.569381747033993,18.413098413595527
MB,2017,C1,C1,F,contemporary,14.642423947645792,9.906981050002782,10.564736794130223,6.351119944522019,3.347881270569168,21.92692492781775
MB,2017,C1,D1,F,contemporary,12.360379842695137,8.209347195745822,8.594592724049553,4.744402893260716,2.331453210430575,17.47923086075806
MB,2017,C1,A1,M,contemporary,19.805905230723397,14.912717541619617,15.291596665113603,10.459870244592002,7.615417975675477,18.895993977169862
MB,2017,C1,B1,M,contemporary,16.378843992358618,11.64226714932403,11.81259394832703,7.559313612408625,5.489330516221108,15.976342783857199
MB,2017,C1,C1,M,contemporary,17.034616212395203,11.57910941201109,12.33191826050892,7.501873962416858,4.072468159034161,16.659004001480735
MB,2017,C1,D1,M,contemporary,14.40871783332586,9.632618094244975,10.072185311417677,5.659804203358037,2.9066914119658582,14.064630391841543
MB,2018,C1,A1,F,contemporary,17.24076268774054,13.607980212591501,13.772473549056745,9.650394031412471,7.261749332279671,27.091475844932
MB,2018,C1,B1,F,contemporary,14.534887702566063,10.672493262346942,10.656184373607237,6.930523620289332,5.267044573047468,19.417071223117173
MB,2018,C1,C1,F,contemporary,15.165238759932546,10.767553620721372,11.273825911482412,7.0141772471290125,4.081530142030026,23.066216275923995
MB,2018,C1,D1,F,contemporary,11.619829658131028,8.145418727061255,8.299209630049152,4.760392801245771,2.7373490748339617,16.275520842436514
MB,2018,C1,A1,M,contemporary,20.03696231535383,15.840903066583747,16.027764430213185,11.299137097097823,8.573489734764612,19.36009092767201
MB,2018,C1,B1,M,contemporary,16.898340717062023,12.470634440208304,12.448625994564258,8.18241883767645,6.288273976500754,16.450935993181933
MB,2018,C1,C1,M,contemporary,17.638638926919967,12.56507994035225,13.143928387722104,8.260428453744225,4.912710991666439,17.229106739377087
MB,2018,C1,D1,M,contemporary,13.563604156160551,9.562699067349463,9.736604613098871,5.679116588818743,3.3727024033960586,13.423581842536905
MB,2019,C1,A1,F,contemporary,17.23876066738124,13.421147872705907,13.7574118079136,9.546471057641996,6.951687419472342,26.846817959459507
MB,2019,C1,B1,F,contemporary,14.01874583143258,10.222777998936262,10.307342640500915,6.670713233507789,4.957051675676155,19.002558647178642
MB,2019,C1,C1,F,contemporary,15.742918980507909,10.798305028129347,11.590812894035114,7.159444494710336,3.831099012447458,24.517117718945933
MB,2019,C1,D1,F,contemporary,11.552004778871275,7.5798861016315024,7.886416574715686,4.328767404901963,2.2840202435289867,16.263008070609363
MB,2019,C1,A1,M,contemporary,20.03666021596182,15.625004699254875,16.00895126383667,11.17800364779542,8.215190878435111,19.31215830773516
MB,2019,C1,B1,M,contemporary,16.31274125594436,11.954838944917608,12.048849676534708,7.883521198179513,5.929290821620556,16.061043169357845
MB,2019,C1,C1,M,contemporary,18.302220352459575,12.596745119119433,13.504555702521547,8.42349638470776,4.621032603487485,17.740037106022207
MB,2019,C1,D1,M,contemporary,13.47493738243148,8.90883510744812,9.257921042612393,5.180481604010807,2.847199487479047,13.198199888695507
MB,2020,C1,A1,F,contemporary,17.25757248466179,14.39008774334913,14.362773022342608,10.126836675865807,7.994233816599063,27.5375639973634
MB,2020,C1,B1,F,contemporary,14.238329199501193,11.33651573529566,11.104359649175251,7.3615172341229735,5.962263190835795,20.493346321406786
MB,2020,C1,C1,F,contemporary,15.544256702607424,11.609128423201275,12.04531412338718,7.6396708053975875,4.671994047265004,24.658758017620176
MB,2020,C1,D1,F,contemporary,11.629969366320891,8.153481925716765,8.168937785806532,4.559804143636283,2.8599496828117945,16.066445815551976
MB,2020,C1,A1,M,contemporary,20.071315094164188,16.74075248736337,16.707399271593168,11.844671074464609,9.41136337249279,19.4597706839274
MB,2020,C1,B1,M,contemporary,16.578827786544164,13.235543983718172,12.966274777826792,8.67705461589113,7.083436889627643,16.419811932363107
MB,2020,C1,C1,M,contemporary,18.085761178161682,13.530498407521398,14.029521540336303,8.97412200600216,5.586234517677391,17.61078976497332
MB,2020,C1,D1,M,contemporary,13.566098434404125,9.570530697834768,9.584682052483773,5.448278138945338,3.5117143435565246,13.50645502124272
MB,2021,C1,A1,F,contemporary,17.211275756661763,13.855616883746414,13.968140664582808,9.755441929673234,7.506676281686433,26.98726746129576
MB,2021,C1,B1,F,contemporary,14.60822283638279,10.996716079833297,10.932440710922279,7.100682421137348,5.5400660218398095,20.00997822607188
MB,2021,C1,C1,F,contemporary,14.810857666830328,10.654941321185648,11.095959990818487,6.903586719122158,4.162781171351561,22.6712327734162
MB,2021,C1,D1,F,contemporary,12.288719097752509,8.809311750327465,9.009680600822602,5.206149848233027,3.0602694189727337,17.95286080818492
MB,2021,C1,A1,M,contemporary,20.009013408185318,16.12762150002999,16.254797100865268,11.420822636624907,8.854543749713162,19.417809758003383
MB,2021,C1,B1,M,contemporary,16.988377150428118,12.844093055903068,12.767474949139151,8.37860887767822,6.601249919008258,16.60108094735021
MB,2021,C1,C1,M,contemporary,17.236765565640354,12.440272447274547,12.944667252743026,8.135670815468398,5.006406997968562,16.896078231201635
MB,2021,C1,D1,M,contemporary,14.337296996624273,10.324896354866823,10.552601377101201,6.191146382545604,3.743312446179174,14.286374584426692
MB,2022,C1,A1,F,contemporary,17.175176128002818,13.908183696601125,14.083421907213106,9.91253223005903,7.561210264240587,26.736533444009236
MB,2022,C1,B1,F,contemporary,14.282010546672648,10.718100940543225,10.68877354277412,6.947095881170171,5.39541455527695,19.663889684222365
MB,2022,C1,C1,F,contemporary,14.913719666112794,11.0073538524366,11.621513837356414,7.456325223266769,4.281934623947282,23.436750936106815
MB,2022,C1,D1,F,contemporary,12.314739823386692,8.960307384002231,9.28917412436687,5.561134940213524,3.0873327297465005,18.659473367655124
MB,2022,C1,A1,M,contemporary,19.976092501436515,16.191944132710322,16.39168678829904,11.603978670328445,8.919991648014772,19.310944369132987
MB,2022,C1,B1,M,contemporary,16.6168045722596,12.527906442953263,12.491468278465941,8.205504474393862,6.438609729157492,16.149396145381044
MB,2022,C1,C1,M,contemporary,17.37649955110187,12.848487135478804,13.552914818130134,8.771602975839157,5.145045022418275,17.33382026466975
MB,2022,C1,D1,M,contemporary,14.381066942384399,10.500107531329478,10.876171442939489,6.59859864961587,3.7747816559037184,14.243988211175031
MB,2023,C1,A1,F,contemporary,15.607710987648243,11.69608543247418,12.102179816997927,8.262488938465006,5.8484745418697255,23.360523258343513
MB,2023,C1,B1,F,contemporary,12.98034093235139,8.984892653325616,9.162558990816438,5.732736494881735,4.11263785638712,16.9919596726986
MB,2023,C1,C1,F,contemporary,14.101786468568452,9.701399439384852,10.360327900513674,6.358658344241408,3.4657989433465404,21.279116861554282
MB,2023,C1,D1,F,contemporary,10.082869671492766,6.734300418690773,6.943785574972736,3.7499703047094086,2.034374395163366,13.616771414905728
MB,2023,C1,A1,M,contemporary,18.15889080465934,13.649737354840877,14.113650953202349,9.709364988473485,6.952863129145424,17.438784113352636
MB,2023,C1,B1,M,contemporary,15.111904074235552,10.535912558928686,10.736665079227166,6.809517531985736,4.962669988152727,14.759767964093031
MB,2023,C1,C1,M,contemporary,16.422300008925696,11.344712500989514,12.099594424647336,7.5096663547360185,4.2040708496260155,15.947118140682852
MB,2023,C1,D1,M,contemporary,11.797597373920235,7.944579866858729,8.183070431360214,4.5202207078200205,2.561880127629543,11.759297115294062
MB,2024,C1,A1,F,contemporary,17.58073826686586,14.494507163546666,14.569393299936964,10.296692265004921,8.01846766304724,28.144323485019395
MB,2024,C1,B1,F,contemporary,14.111681787257277,10.912064720989687,10.713595876430022,6.983793545206616,5.672108402611189,19.06808264984008
MB,2024,C1,C1,F,contemporary,15.8161204940177,11.601205119576226,12.18300497646625,7.76672520149091,4.574556262444788,24.766452678936513
MB,2024,C1,D1,F,contemporary,12.075193280387255,9.05053797808813,9.284246542618826,5.57038716754337,3.2142435202529045,18.943558059655192
MB,2024,C1,A1,M,contemporary,20.444636771891084,16.863924091747666,16.948080972394045,12.043159138291463,9.44299168643492,19.746007141877136
MB,2024,C1,B1,M,contemporary,16.4246948137614,12.751013344150905,12.520519876807437,8.248212611910255,6.755556437130981,16.1436669360223
MB,2024,C1,C1,M,contemporary,18.40127990792371,13.524779314952807,14.191406060473097,9.124820075937885,5.47934918812632,17.914223481745385
MB,2024,C1,D1,M,contemporary,14.1135286327297,10.605533458923945,10.872338461994339,6.609263136123252,3.920132845055396,14.245128262417557
MB,1950,D1,A1,F,historical,14.213306518197438,10.80662174052844,11.230286486971206,7.567254287779764,4.92743130636167,21.810492141664984
MB,1950,D1,B1,F,historical,11.607480905905955,7.9311176590724415,8.182240465201135,4.993819808622358,3.1708342253934023,15.100885605151527
MB,1950,D1,C1,F,historical,13.16646439971316,8.8091188622399,9.637442879289178,5.7513852557190885,2.5180067228600103,20.09315976624392
MB,1950,D1,D1,F,historical,9.667900473016937,5.787487261581894,6.228893650187956,3.1508779997391723,1.1292284894410805,12.865325587346458
MB,1950,D1,A1,M,historical,16.5507651821722,12.605382376892933,13.090546028893199,8.88696427578391,5.872604293321112,16.304873032564043
MB,1950,D1,B1,M,historical,13.523253347303141,9.30424904492923,9.589358214045884,5.9370409378747,3.8590472832019134,13.300733473505257
MB,1950,D1,C1,M,historical,15.330873957191505,10.294387910474608,11.24336011800763,6.786561934730835,3.09254593008203,15.1638440474771
MB,1950,D1,D1,M,historical,11.290013172492866,6.831850327069475,7.335138783596457,3.8068960000243246,1.499774978533435,11.144927541442987
MB,1951,D1,A1,F,historical,13.778781172371644,10.259563611012489,10.741574477388104,7.280471353007827,4.837120492884163,20.56832073490083
MB,1951,D1,B1,F,historical,10.869116775670243,7.4368443772329504,7.640293295037929,4.717998365448111,3.203222748476276,13.97330853428035
MB,1951,D1,C1,F,historical,12.372232794568431,8.190186352844211,8.877614997501817,5.331231340312883,2.608394391533127,18.391592897359303
MB,1951,D1,D1,F,historical,8.535085683556064,5.5990251959951784,5.869222038928345,3.169338409505032,1.4994271691429724,11.890573586871254
MB,1951,D1,A1,M,historical,16.046307711249877,11.981042273580819,12.532402601344522,8.561626343022638,5.770742546618538,15.658156426123341
MB,1951,D1,B1,M,historical,12.676760264102896,8.74134445318258,8.97215082300151,5.624629912793685,3.8971724583766516,12.436344373002285
MB,1951,D1,C1,M,historical,14.414256888272998,9.590653651919553,10.377436015305028,6.310329932497396,3.199201599278574,14.29149893542543
MB,1951,D1,D1,M,historical,10.004870083768717,6.621687866514203,6.929773246284586,3.8313526362629537,1.9249231470150567,10.059098385962157
MB,1952,D1,A1,F,historical,14.400876066082379,12.294592716097895,12.30592676744204,9.030611582182296,6.7528305504781745,23.407324111422025
MB,1952,D1,B1,F,historical,11.871387843153835,9.453277455888045,9.348369556748244,6.372873853084715,4.753866334952758,16.94114362905737
MB,1952,D1,C1,F,historical,12.824058555168579,9.656059982847541,10.23927113064113,6.707259164917591,3.543816719642977,21.169583136270294
MB,1952,D1,D1,F,historical,9.812898493073918,6.838165778622518,7.151383598589539,4.181631962794066,2.0231124989985294,14.417402445841386
MB,1952,D1,A1,M,historical,16.82327974993842,14.335818222971813,14.35493459360412,10.582322295276228,7.973786902072243,17.44833304592354
MB,1952,D1,B1,M,historical,13.870265320401401,11.065570336969698,10.94842970559765,7.532019578953728,5.682867804698196,14.324283284715346
MB,1952,D1,C1,M,historical,14.985521362958684,11.283297277023996,11.954991222777018,7.896038245827168,4.27769778567712,15.734702866680621
MB,1952,D1,D1,M,historical,11.491029862122263,8.048841995627456,8.407893426838875,4.999448554250333,2.535005463906817,11.762786322053795
MB,1953,D1,A1,F,historical,14.851111562791486,11.714279051829633,11.940206121776955,8.180146183233745,5.984055617759588,22.103409425297542
MB,1953,D1,B1,F,historical,12.216600889559464,8.866200518726478,8.890743655260168,5.54122573610172,4.11786498218844,15.81972126871872
MB,1953,D1,C1,F,historical,13.034679465226219,9.112914728097552,9.721194342160192,5.945298562743877,3.1502583743318437,19.51298698235866
MB,1953,D1,D1,F,historical,9.167794255340066,6.133335713854354,6.31979754397986,3.3398880988130912,1.6899426690713966,12.154752630270021
MB,1953,D1,A1,M,historical,17.284001591204024,13.65613348303271,13.913542590302066,9.598505219424634,7.09264323378424,16.900069616170786
MB,1953,D1,B1,M,historical,14.226596205875934,10.385627605453825,10.4106978264842,6.574347757794508,4.953961346893887,13.935470310346526
MB,1953,D1,C1,M,historical,15.186660658556065,10.655063287122625,11.351786230752463,7.019612745005829,3.8270193798687386,15.00857822556604
MB,1953,D1,D1,M,historical,10.73243376360419,7.240261276496998,7.452087603858294,4.034688952213624,2.1528339308105418,10.865246745967964
MB,1954,D1,A1,F,historical,14.967210682612436,12.593504170937242,12.563018965255798,8.837357686044308,6.97112019045829,23.391498125487328
MB,1954,D1,B1,F,historical,12.380737678981951,9.736877743949549,9.550782197033213,6.294073504310216,5.063357890546863,17.108046154123986
MB,1954,D1,C1,F,historical,13.155652101215445,9.741104199010337,10.214233861535813,6.455913291890951,3.712226788104504,19.976695742000448
MB,1954,D1,D1,F,historical,9.58270743826056,6.80549043067967,6.900028696129132,3.915356836087745,2.238412233251389,13.385697864608673
MB,1954,D1,A1,M,historical,17.432116733008126,14.669907408007266,14.633030985542284,10.353668284653835,8.224753293834084,17.2576447370042
MB,1954,D1,B1,M,historical,14.429979046467478,11.38831269383452,11.171761709788703,7.438561183195231,6.038354278706025,14.194009249162168
MB,1954,D1,C1,M,historical,15.33772266968511,11.378878838704416,11.920719639038087,7.606032031603231,4.472589959827178,15.368077887577147
MB,1954,D1,D1,M,historical,11.217720706721547,8.014197362813311,8.120234853705458,4.695097674374375,2.7830600334386335,11.431007170834967
MB,1955,D1,A1,F,historical,14.787866229600647,11.317943316656034,11.530434155783414,7.793586346203406,5.702347013466843,21.669533685633407
MB,1955,D1,B1,F,historical,11.96215345914945,8.590808693750457,8.630845808013378,5.4399122722776925,4.003221411432566,15.243094762612493
MB,1955,D1,C1,F,historical,12.466207372698971,8.213198434356908,8.777518364379434,5.152650024932355,2.663495164541167,17.686928461437358
MB,1955,D1,D1,F,historical,9.837481467361815,6.3721811004874604,6.666611750135343,3.5356938222947463,1.6590752631491499,13.343209763221306
MB,1955,D1,A1,M,historical,17.197623263958107,13.197440347992632,13.439152641055122,9.153913173085957,6.767917565194813,16.72585806349951
MB,1955,D1,B1,M,historical,13.933796396531312,10.068309237821774,10.111270224306155,6.456593343176504,4.820010544919252,13.722312051124774
MB,1955,D1,C1,M,historical,14.514965277003846,9.620132927275515,10.265483914735222,6.1100186176995654,3.2675764757128003,14.16168016270675
MB,1955,D1,D1,M,historical,11.496057834267726,7.510440082223053,7.845897737246382,4.2564366717372115,2.1153199696849367,11.477113925792267
MB,1956,D1,A1,F,historical,14.87811397224542,11.683777765369424,11.895636105745787,8.004490051093498,5.743779517826124,21.885308379890954
MB,1956,D1,B1,F,historical,12.020928735680329,8.642862011188065,8.6447363826999,5.234190080833024,3.791451374825944,15.445703264676819
MB,1956,D1,C1,F,historical,13.10705222690171,9.003391737728009,9.612827720125447,5.694176903741539,2.8483871566533465,19.439625237326464
MB,1956,D1,D1,F,historical,9.326416199022388,5.916158267874848,6.11396979664192,2.9936948260522906,1.3430849828499145,11.948032765299189
MB,1956,D1,A1,M,historical,17.311552705904287,13.617480238827552,13.858853097585822,9.394372439591102,6.815447692396679,16.897042652129137
MB,1956,D1,B1,M,historical,13.99921226823846,10.12715252006732,10.126209023107076,6.22037834895103,4.578643623733884,13.704013949278849
MB,1956,D1,C1,M,historical,15.26368830628101,10.526161183613024,11.224043363014335,6.729882537520125,3.4801166975225337,15.07156703857943
MB,1956,D1,D1,M,historical,10.904090157550392,6.988385878729604,7.212473585352491,3.636281760806795,1.7547492508309805,10.87570122797371
MB,1957,D1,A1,F,historical,14.67747855216578,11.235477331846853,11.691641446200943,8.113620351230278,5.535229667047238,22.425073474555422
MB,1957,D1,B1,F,historical,11.548508444130018,8.35439596427178,8.541608753945134,5.56675738900842,3.7798556465513014,15.90367765569131
MB,1957,D1,C1,F,historical,12.581884707958656,8.343631205061667,9.1431700193649,5.613719274221539,2.6575673875210346,19.108754352377815
MB,1957,D1,D1,F,historical,9.411253029381394,5.9712787182588825,6.39577525910381,3.5147645681727617,1.4827097472285058,13.09682900108464
MB,1957,D1,A1,M,historical,17.098171830875575,13.110586475455788,13.633376461863765,9.52598410208858,6.578540669642927,17.043584579735153
MB,1957,D1,B1,M,historical,13.483986681177278,9.803346427381525,10.018075877200733,6.606467073926273,4.565435841499776,13.657140498946223
MB,1957,D1,C1,M,historical,14.677146737086199,9.776725716077916,10.69324872242579,6.64287648390043,3.260657673053129,14.868103464395155
MB,1957,D1,D1,M,historical,11.017922246741374,7.052669452972861,7.538537747188975,4.233528433224092,1.9114892529016736,11.24398422586426
MB,1958,D1,A1,F,historical,15.467595253235295,11.621016690566869,12.071174790486236,8.221038101141865,5.593412940501314,22.961529143200863
MB,1958,D1,B1,F,historical,12.347030109689882,8.595675980279132,8.789571346095753,5.495127170164733,3.777735648742979,15.670740861777986
MB,1958,D1,C1,F,historical,14.225129758731926,9.533124209007132,10.301953569807429,6.240477631840588,3.1195411414416743,21.004659500983255
MB,1958,D1,D1,F,historical,10.152997079454373,6.7271258658913515,7.041796356833701,3.8181984478754782,1.8026531254066598,14.095955208042396
MB,1958,D1,A1,M,historical,17.980071654836227,13.542536525461138,14.057106172462337,9.641674141025232,6.642539075364802,17.256581352353265
MB,1958,D1,B1,M,historical,14.371676497772157,10.071926765501418,10.291254178479209,6.5192114970209,4.562069098570259,14.085314420098438
MB,1958,D1,C1,M,historical,16.538537193970278,11.131041410156435,12.011080217108727,7.35546467462424,3.791517290843868,16.017464388862006
MB,1958,D1,D1,M,historical,11.86281413961876,7.918695300364019,8.277236544145596,4.581134768208241,2.2817326553688346,11.791461037746396
MB,1959,D1,A1,F,historical,15.726351145310238,12.171912685816626,12.667479910343495,8.750836499252156,5.894757460114753,24.245546723240988
MB,1959,D1,B1,F,historical,12.848708723281344,9.095078044882772,9.38343900923707,5.942885525871769,3.93787752940846,17.452063704699366
MB,1959,D1,C1,F,historical,13.972739217942387,9.73482872314042,10.633437915653916,6.594344601995323,3.057816985666508,21.645968798530294
MB,1959,D1,D1,F,historical,9.877098665210474,6.641192489563959,7.064342099234716,3.888350029207439,1.634910169015105,14.113130374309444
MB,1959,D1,A1,M,historical,18.29460068241819,14.178582187648516,14.746169948959114,10.251438808979911,6.990399212415261,17.609007099834418
MB,1959,D1,B1,M,historical,14.957856415831365,10.647137073890088,10.975034069893617,7.034091290113556,4.7483484081160485,14.508805733140754
MB,1959,D1,C1,M,historical,16.27497266753258,11.36670543659075,12.397421097331938,7.763422751233878,3.722879505567082,16.181208876338356
MB,1959,D1,D1,M,historical,11.561849277845692,7.8239171355908885,8.308036569604422,4.664041277049794,2.0913843269558106,11.986878559093137
MB,2015,D1,A1,F,contemporary,15.915458181505139,12.494681875397246,12.731255228142517,8.83785788491859,6.445368028029115,23.901522650759876
MB,2015,D1,B1,F,contemporary,13.314169026278908,9.741068997139392,9.80251882974181,6.345795244019222,4.6335519346059435,17.879072904791467
MB,2015,D1,C1,F,contemporary,13.909573724208418,9.695425101378884,10.281182109615859,6.290326687918445,3.4059606083542944,20.755681614255288
MB,2015,D1,D1,F,contemporary,10.431475880490696,6.986971942932349,7.185455254733586,3.901025371504058,2.04386146220977,13.953646212452266
MB,2015,D1,A1,M,contemporary,18.505515538494137,14.552045474669496,14.821728353387424,10.355631738170548,7.625441864454859,17.917046358872206
MB,2015,D1,B1,M,contemporary,15.492434396042317,11.39152882376829,11.459101139286782,7.50037244773754,5.549536534070256,15.126936607518592
MB,2015,D1,C1,M,contemporary,16.18605051562726,11.324257334119167,11.99459709828144,7.4187044217115155,4.125807328382872,15.837930921035891
MB,2015,D1,D1,M,contemporary,12.181519135547857,8.22127522916216,8.446576424241947,4.6822728157954305,2.564886784526273,12.13268811819678
MB,2016,D1,A1,F,contemporary,16.185938440860554,13.375316054454059,13.457819852328026,9.460635550951181,7.287662850481807,25.08510387519074
MB,2016,D1,B1,F,contemporary,13.63650395356293,10.479112657309322,10.37161475330638,6.757149040077656,5.316733724547409,18.424457602478103
MB,2016,D1,C1,F,contemporary,14.303206256980792,10.766974513370252,11.292308516667848,7.17596440213188,4.145369480488519,22.21065398919837
MB,2016,D1,D1,F,contemporary,11.029013004534837,7.723658975417817,7.858894154160161,4.384346567283065,2.4751473004132185,15.20796421164879
MB,2016,D1,A1,M,contemporary,18.831214910608352,15.566580733276608,15.659778787697347,11.07075157963752,8.590667696831003,18.42725708102695
MB,2016,D1,B1,M,contemporary,15.869845443623616,12.240278488060628,12.114079607261669,7.973339053157472,6.332633889594256,15.703471568774416
MB,2016,D1,C1,M,contemporary,16.66168262346686,12.555944527414017,13.158284398152231,8.433802224156182,4.972594146710498,16.55849996694811
MB,2016,D1,D1,M,contemporary,12.872558047437996,9.065784294584434,9.218546568612597,5.236067331929526,3.059481168581661,12.872228515710722
MB,2017,D1,A1,F,contemporary,16.04657493741666,12.196757798264402,12.504724690841604,8.547837775651972,6.174896243079947,23.410862056021028
MB,2017,D1,B1,F,contemporary,13.35573176604064,9.519064337632946,9.660804762952669,6.136024229985055,4.397013997070064,17.04443188493482
MB,2017,D1,C1,F,contemporary,13.770294944613564,9.452051635311703,10.06498044182033,6.094105951374377,3.223240614576358,20.064013054225363
MB,2017,D1,D1,F,contemporary,11.63576525576867,7.840445497581945,8.198010078718593,4.556778448194883,2.2459504500293344,16.07289467722539
MB,2017,D1,A1,M,contemporary,18.643522356667706,14.208678193467367,14.559774190961303,10.023303689972758,7.315904376050044,17.952313118902197
MB,2017,D1,B1,M,contemporary,15.534263200221488,11.136336563426562,11.295871562529921,7.2601161620894965,5.278762910163856,15.21627962857909
MB,2017,D1,C1,M,contemporary,16.025224904315696,11.046394361201102,11.748073631958361,7.1956976788112295,3.9175985664917006,15.842791356734082
MB,2017,D1,D1,M,contemporary,13.568342972451811,9.198485957083117,9.606559778718413,5.433316997696545,2.7968749102896817,13.388500856126944
MB,2018,D1,A1,F,contemporary,16.179066512220096,12.942229504583091,13.089295982120937,9.23586997526366,6.97336206442083,24.657705870786963
MB,2018,D1,B1,F,contemporary,13.76987569297043,10.20220631373774,10.185466520315204,6.654959004199108,5.066500630241494,17.930232131578105
MB,2018,D1,C1,F,contemporary,14.236702118478052,10.264595638469839,10.732417565499171,6.724505112683543,3.928301616092566,21.072776355526344
MB,2018,D1,D1,F,contemporary,10.94214703205507,7.772649972662581,7.910718480979206,4.566354652551669,2.635114670214081,15.00193117948006
MB,2018,D1,A1,M,contemporary,18.81008649935937,15.066061863956662,15.233174728297271,10.81162034798462,8.229803001867447,18.38461747985979
MB,2018,D1,B1,M,contemporary,16.010798850444395,11.919297313495935,11.896974776420043,7.854034384270202,6.045358063821918,15.659128905339156
MB,2018,D1,C1,M,contemporary,16.564836176030898,11.977430041830893,12.512488841386233,7.916896231982969,4.72499821998632,16.376040968169892
MB,2018,D1,D1,M,contemporary,12.776674978947229,9.124078260401392,9.280204284433612,5.445316480615593,3.243624737476491,12.786721748254477
MB,2019,D1,A1,F,contemporary,16.16278707282481,12.758913193366364,13.069034095238953,9.136438999692114,6.675588021062622,24.446823164147826
MB,2019,D1,B1,F,contemporary,13.272475992433236,9.762357252413087,9.841704783305131,6.39861447204739,4.765631504216409,17.544082366791457
MB,2019,D1,C1,F,contemporary,14.765662674707478,10.290211842082687,11.028519332029411,6.8655570040404506,3.6878388842333636,22.340356077751242
MB,2019,D1,D1,F,contemporary,10.896912430732552,7.239568133311621,7.525971003870908,4.156600307505221,2.1995352334557206,14.97163563578528
