species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MB,1955,D1,D1,F,historical,10.4529569,6.794573732,7.104228953,3.803151821,1.828381551,14.14646001
MB,1955,D1,A1,M,historical,18.20889234,13.98618261,14.24015787,9.72478253,7.215090674,17.70190429
MB,1955,D1,B1,M,historical,14.76120825,10.68835125,10.73253926,6.883249686,5.162781031,14.53638077
MB,1955,D1,C1,M,historical,15.37473889,10.21056147,10.88991763,6.511784122,3.521082841,14.9931401
MB,1955,D1,D1,M,historical,12.19208941,7.988117329,8.340792214,4.558900755,2.306785812,12.16453751
MB,1956,D1,A1,F,historical,15.78113043,12.4013488,12.62415958,8.520256752,6.141461195,23.16505069
MB,1956,D1,B1,F,historical,12.7550432,9.193662299,9.194490997,5.600151312,4.083567854,16.36944126
MB,1956,D1,C1,F,historical,13.90735093,9.568471042,10.21072822,6.078513364,3.082813511,20.57790746
MB,1956,D1,D1,F,historical,9.911869831,6.314047544,6.52160981,3.232150213,1.495848068,12.67422752
MB,1956,D1,A1,M,historical,18.33275995,14.42897014,14.68272895,9.977644967,7.265179705,17.88177778
MB,1956,D1,B1,M,historical,14.82941088,10.75004398,10.74791795,6.634238204,4.908993599,14.51671589
MB,1956,D1,C1,M,historical,16.16873364,11.16520057,11.90019973,7.164522653,3.745225809,15.95122396
MB,1956,D1,D1,M,historical,11.56617055,7.438352662,7.673467326,3.905947244,1.927506644,11.53088075
MB,1957,D1,A1,F,historical,15.57576534,11.93130517,12.41219325,8.637729584,5.922388378,23.73541106
MB,1957,D1,B1,F,historical,12.26673844,8.892082035,9.089505888,5.952579699,4.071373914,16.85374959
MB,1957,D1,C1,F,historical,13.35940833,8.875433345,9.718383423,5.995625703,2.881366099,20.22928384
MB,1957,D1,D1,F,historical,10.00746641,6.372568307,6.819839082,3.781488192,1.641824067,13.886416
MB,1957,D1,A1,M,historical,18.11403037,13.89748734,14.44823727,10.11869107,7.016372424,18.03684345
MB,1957,D1,B1,M,historical,14.2962218,10.41140723,10.63768421,7.042787514,4.895109308,14.46805742
MB,1957,D1,C1,M,historical,15.55643608,10.37813247,11.3437486,7.074768514,3.513748149,15.73729102
MB,1957,D1,D1,M,historical,11.69217067,7.506481597,8.018104918,4.535162024,2.091429159,11.91870109
MB,1958,D1,A1,F,historical,16.39994153,12.33406691,12.80812727,8.748217069,5.982729569,24.30047979
MB,1958,D1,B1,F,historical,13.09834921,9.143492834,9.346825691,5.87515112,4.068791266,16.60601456
MB,1958,D1,C1,F,historical,15.08360421,10.12608984,10.93618753,6.654234359,3.368902472,22.22905749
MB,1958,D1,D1,F,historical,10.78748724,7.169301291,7.50025163,4.101313877,1.980433109,14.94090764
MB,1958,D1,A1,M,historical,19.03444753,14.34891391,14.89051425,10.23785262,7.082811185,18.26023956
MB,1958,D1,B1,M,historical,15.22133157,10.69144431,10.92144444,6.948974661,4.891219361,14.91792401
MB,1958,D1,C1,M,historical,17.50937258,11.801617,12.72832552,7.823375712,4.073516135,16.947846
MB,1958,D1,D1,M,historical,12.58034918,8.4187446,8.79569647,4.901305596,2.48278127,12.49585174
MB,1959,D1,A1,F,historical,16.67939408,12.91656081,13.43885389,9.307689877,6.30133541,25.65685826
MB,1959,D1,B1,F,historical,13.63138513,9.671026321,9.974058576,6.34781734,4.238632395,18.48733186
MB,1959,D1,C1,F,historical,14.82706715,10.34039627,11.2880284,7.028173813,3.304612761,22.90682509
MB,1959,D1,D1,F,historical,10.50228701,7.080085733,7.525860426,4.176198641,1.804301603,14.95919427
MB,1959,D1,A1,M,historical,19.37238209,15.02069315,15.61850476,10.88117562,7.450191882,18.63273822
MB,1959,D1,B1,M,historical,15.84297297,11.29846801,11.64295654,7.49202237,5.0884674,15.36529019
MB,1959,D1,C1,M,historical,17.24111882,12.05153234,13.13768728,8.254033448,4.001977003,17.12125496
MB,1959,D1,D1,M,historical,12.26886503,8.320254667,8.829960455,4.989564788,2.28294646,12.70213313
MB,2015,D1,A1,F,contemporary,16.87659371,13.2581419,13.50700175,9.401083392,6.883277591,25.2946786
MB,2015,D1,B1,F,contemporary,14.12249407,10.35353249,10.41725429,6.774243349,4.973461526,18.9388124
MB,2015,D1,C1,F,contemporary,14.75434371,10.29986288,10.91700742,6.709052521,3.673086065,21.96868841
MB,2015,D1,D1,F,contemporary,11.08089345,7.445005327,7.653440395,4.190935813,2.237206967,14.79222701
MB,2015,D1,A1,M,contemporary,19.59244873,15.41543052,15.69900801,10.99257469,8.120666967,18.95867336
MB,2015,D1,B1,M,contemporary,16.4065566,12.08415424,12.1542959,7.984897735,5.933934996,16.01795743
MB,2015,D1,C1,M,contemporary,17.14138773,12.0078066,12.71364203,7.892234943,4.427895346,16.7609201
MB,2015,D1,D1,M,contemporary,12.91593534,8.739258048,8.975813529,5.010128018,2.783538203,12.85732163
MB,2016,D1,A1,F,contemporary,17.16756504,14.18846497,14.27493726,10.058128,7.771190462,26.54425023
MB,2016,D1,B1,F,contemporary,14.46526701,11.13265766,11.01822008,7.208460832,5.693720642,19.51433708
MB,2016,D1,C1,F,contemporary,15.17840518,11.43083728,11.98474712,7.642731137,4.452341452,23.50416381
MB,2016,D1,D1,F,contemporary,11.71312783,8.221703669,8.363442918,4.700408712,2.691985757,16.11564549
MB,2016,D1,A1,M,contemporary,19.94132114,16.48615817,16.58384414,11.74644648,9.137481539,19.49684932
MB,2016,D1,B1,M,contemporary,16.80708067,12.97936235,12.84531549,8.483720527,6.758962521,16.62583239
MB,2016,D1,C1,M,contemporary,17.65143146,13.30669658,13.94135243,8.961661452,5.319743967,17.52037679
MB,2016,D1,D1,M,contemporary,13.64621284,9.629015279,9.789132905,5.593497088,3.304700401,13.63657893
MB,2017,D1,A1,F,contemporary,17.01026727,12.94335446,13.26732598,9.095363374,6.598309048,24.77621612
MB,2017,D1,B1,F,contemporary,14.16415554,10.11921236,10.26755611,6.55315966,4.724219185,18.05685814
MB,2017,D1,C1,F,contemporary,14.60706919,10.04369082,10.68955374,6.502891857,3.480907532,21.2382038
MB,2017,D1,D1,F,contemporary,12.35291891,8.344396086,8.720703968,4.88205014,2.450391123,17.02770872
MB,2017,D1,A1,M,contemporary,19.733347,15.05299272,15.42218811,10.64249186,7.794735321,18.99543749
MB,2017,D1,B1,M,contemporary,16.44849706,11.81503461,11.98203721,7.731848121,5.64879416,16.11143628
MB,2017,D1,C1,M,contemporary,16.97151986,11.7154699,12.45439384,7.657987291,4.208990069,16.76580149
MB,2017,D1,D1,M,contemporary,14.37936087,9.768395827,10.19766616,5.801161687,3.028073683,14.180077
MB,2018,D1,A1,F,contemporary,17.15540272,13.73035519,13.88486061,9.820609791,7.439610434,26.09240605
MB,2018,D1,B1,F,contemporary,14.6014522,10.83939574,10.82058426,7.099919785,5.429741487,18.99196142
MB,2018,D1,C1,F,contemporary,15.10064142,10.9002055,11.39297813,7.166985454,4.223945033,22.30276708
MB,2018,D1,D1,F,contemporary,11.62291573,8.274146873,8.418916283,4.892525591,2.860924589,15.89859652
MB,2018,D1,A1,M,contemporary,19.91420991,15.95734092,16.13286637,11.4728935,8.757076019,19.45126749
MB,2018,D1,B1,M,contemporary,16.95121577,12.63988491,12.61521954,8.357233599,6.45614149,16.57847594
MB,2018,D1,C1,M,contemporary,17.54185167,12.69623133,13.25950649,8.417290357,5.059336755,17.32784394
MB,2018,D1,D1,M,contemporary,13.5465457,9.691213292,9.854917262,5.814178113,3.498989657,13.54684893
MB,2019,D1,A1,F,contemporary,17.13902528,13.5365068,13.86298615,9.715075475,7.124671137,25.86871138
MB,2019,D1,B1,F,contemporary,14.07922232,10.37563455,10.45826326,6.829330464,5.111287629,18.58365438
MB,2019,D1,C1,F,contemporary,15.65892691,10.92596747,11.70422106,7.314460065,3.968812867,23.63923866
MB,2019,D1,D1,F,contemporary,11.5712599,7.710120622,8.011293757,4.459156765,2.39965591,15.86516682
MB,2019,D1,A1,M,contemporary,19.89755554,15.73373233,16.10643529,11.35011314,8.393633324,19.40263225
MB,2019,D1,B1,M,contemporary,16.35882392,12.10855587,12.2004561,8.046393156,6.087998925,16.18678286
MB,2019,D1,C1,M,contemporary,18.18299985,12.72240519,13.6135334,8.582913474,4.762753556,17.82907971
MB,2019,D1,D1,M,contemporary,13.47674558,9.039748243,9.382657318,5.31408248,2.965131569,13.31970896
MB,2020,D1,A1,F,contemporary,17.12044095,14.48527279,14.44886242,10.28874978,8.174104427,26.49821171
MB,2020,D1,B1,F,contemporary,14.25805408,11.47561587,11.24002609,7.516520875,6.126275164,19.9426018
MB,2020,D1,C1,F,contemporary,15.41594893,11.71889326,12.14009885,7.792945105,4.820488956,23.75406486
MB,2020,D1,D1,F,contemporary,11.67373478,8.289564266,8.300787007,4.692214255,2.98518618,15.71961344
MB,2020,D1,A1,M,contemporary,19.88926956,16.82569459,16.78217494,12.00871102,9.59675971,19.54832718
MB,2020,D1,B1,M,contemporary,16.57796203,13.37267412,13.09984867,8.835241723,7.25235668,16.53738608
MB,2020,D1,C1,M,contemporary,17.91602608,13.63510181,14.11690492,9.131203321,5.739455386,17.70019039
MB,2020,D1,D1,M,contemporary,13.59547956,9.707424194,9.71695005,5.58384743,3.639862251,13.62995692
MB,2021,D1,A1,F,contemporary,17.11517303,13.96722763,14.07208621,9.926010712,7.685295528,26.00875401
MB,2021,D1,B1,F,contemporary,14.66040954,11.15454323,11.08844807,7.269870918,5.704191382,19.53579287
MB,2021,D1,C1,F,contemporary,14.75710355,10.77693844,11.20669072,7.055482922,4.305397049,21.92155702
MB,2021,D1,D1,F,contemporary,12.27896987,8.932802578,9.125513769,5.344340775,3.188837095,17.47284307
MB,2021,D1,A1,M,contemporary,19.87384994,16.23156218,16.35007301,11.59483792,9.038789661,19.51373134
MB,2021,D1,B1,M,contemporary,17.02464747,13.00274998,12.92426485,8.553006099,6.770527791,16.7283198
MB,2021,D1,C1,M,contemporary,17.15229464,12.55925093,13.05063006,8.291486408,5.153172087,16.99822185
MB,2021,D1,D1,M,contemporary,14.30488487,10.44693335,10.66592446,6.33267366,3.874981699,14.40312752
MB,2022,D1,A1,F,contemporary,17.04948116,14.01322551,14.17677825,10.08022799,7.739633835,25.77226023
MB,2022,D1,B1,F,contemporary,14.33580808,10.87717815,10.84428348,7.115810487,5.558803061,19.18454872
MB,2022,D1,C1,F,contemporary,14.80525846,11.11391191,11.71038274,7.604685273,4.424958554,22.64215202
MB,2022,D1,D1,F,contemporary,12.2456823,9.071597118,9.388070005,5.697851727,3.216253705,18.09617268
MB,2022,D1,A1,M,contemporary,19.80707961,16.28821921,16.47467075,11.77447742,9.103832795,19.40441379
MB,2022,D1,B1,M,contemporary,16.655026,12.68803073,12.64771739,8.379337394,6.607008442,16.2770582
MB,2022,D1,C1,M,contemporary,17.22902386,12.94953565,13.63347872,8.922892476,5.292082604,17.43088375
MB,2022,D1,D1,M,contemporary,14.28088708,10.60813016,10.96997624,6.738167071,3.906808483,14.3556389
MB,2023,D1,A1,F,contemporary,15.54841638,11.81647693,12.21546074,8.424519649,6.008255527,22.58987299
MB,2023,D1,B1,F,contemporary,13.07371854,9.145422691,9.323604016,5.892485344,4.258625445,16.67103051
MB,2023,D1,C1,F,contemporary,14.02846775,9.818792921,10.46665779,6.503348132,3.597136378,20.59007283
MB,2023,D1,D1,F,contemporary,10.10642158,6.852681629,7.057781182,3.871593169,2.145729408,13.37268929
MB,2023,D1,A1,M,contemporary,18.06713505,13.76534279,14.22098836,9.874847079,7.117090085,17.54367086
MB,2023,D1,B1,M,contemporary,15.19648268,10.69923149,10.90057454,6.974313504,5.112617953,14.89255065
MB,2023,D1,C1,M,contemporary,16.31631539,11.4593212,12.2012197,7.657806217,4.33876785,16.05088229
MB,2023,D1,D1,M,contemporary,11.80503815,8.062476759,8.295930603,4.644185038,2.675116985,11.88945683
MB,2024,D1,A1,F,contemporary,17.4372445,14.59130461,14.65633233,10.46290624,8.199478762,27.0666657
MB,2024,D1,B1,F,contemporary,14.17462722,11.06826097,10.86744305,7.148578825,5.837150363,18.65514355
MB,2024,D1,C1,F,contemporary,15.69523473,11.71715874,12.28165649,7.921693008,4.722706,23.87954785
MB,2024,D1,D1,F,contemporary,12.01525482,9.153718466,9.374934293,5.701353153,3.342761155,18.35018351
MB,2024,D1,A1,M,contemporary,20.25501447,16.95044255,17.02347648,12.21175186,9.629472619,19.83394338
MB,2024,D1,B1,M,contemporary,16.47323657,12.9076971,12.67484096,8.417543257,6.925628824,16.27573839
MB,2024,D1,C1,M,contemporary,18.23954604,13.63622405,14.28286244,9.283475751,5.632019101,18.00494355
MB,2024,D1,D1,M,contemporary,14.02349807,10.70422098,10.9567763,6.742318286,4.051614638,14.35660414
MS,1950,Eldo,A1,F,historical,20.83612845,14.54157884,15.28617617,9.4695873,5.553200049,22.86839877
MS,1950,Eldo,B1,F,historical,16.11035616,10.0024567,10.43883383,5.789453821,3.255322617,17.52673842
MS,1950,Eldo,Eldo,F,historical,21.11551819,15.88129243,16.39307942,10.72320517,7.016717327,23.91004237
MS,1950,Eldo,A1,M,historical,12.45342907,8.543506583,9.019277497,5.342481455,2.833995489,10.5086485
MS,1950,Eldo,B1,M,historical,9.548079627,5.678647461,5.964067024,3.019485625,1.389961909,8.446033413
MS,1950,Eldo,Eldo,M,historical,12.57188708,9.361383812,9.689724923,6.115787028,3.744552525,11.08492329
MS,1951,Eldo,A1,F,historical,20.08522732,13.75049943,14.55963528,9.064438849,5.491051086,21.81586643
MS,1951,Eldo,B1,F,historical,14.93544329,9.346355563,9.669355704,5.440800698,3.362174514,16.11879522
MS,1951,Eldo,Eldo,F,historical,19.87916993,15.49446547,16.11243927,10.9588739,7.188090512,23.07696057
MS,1951,Eldo,A1,M,historical,11.99196865,8.036326012,8.553985051,5.077505064,2.792251318,10.01909755
MS,1951,Eldo,B1,M,historical,8.802682723,5.255976415,5.467455749,2.790450772,1.456500552,7.789918151
MS,1951,Eldo,Eldo,M,historical,11.74390575,9.101701577,9.491529608,6.259671031,3.852788375,10.4714178
MS,1952,Eldo,A1,F,historical,21.32250291,16.86813135,16.96069159,11.67674257,8.079385139,24.56990924
MS,1952,Eldo,B1,F,historical,16.68561682,12.38005467,12.1884418,7.856819211,5.346633059,19.01721418
MS,1952,Eldo,Eldo,F,historical,21.54119221,19.37028143,19.48787906,14.09927797,10.40893607,26.29227111
MS,1952,Eldo,A1,M,historical,12.61377185,9.951416371,9.996168517,6.690668868,4.402071714,11.29956073
MS,1952,Eldo,B1,M,historical,9.798040335,7.140761155,7.010673481,4.288659369,2.679543482,9.124561095
MS,1952,Eldo,Eldo,M,historical,12.61697699,11.4929969,11.5536229,8.202609542,5.864333922,12.1571676
MS,1953,Eldo,A1,F,historical,21.66085259,15.81752393,16.25816508,10.20036816,6.891952251,23.73909142
MS,1953,Eldo,B1,F,historical,16.94965809,11.28073347,11.35219482,6.403197845,4.406862681,18.44043722
MS,1953,Eldo,Eldo,F,historical,21.51497858,17.43013108,17.58506159,11.81701202,8.689261482,24.93790715
MS,1953,Eldo,A1,M,historical,12.9647595,9.320013326,9.606105949,5.774578645,3.649586538,10.85652767
MS,1953,Eldo,B1,M,historical,10.06232907,6.457660207,6.512278829,3.374734113,2.085056018,8.843197226
MS,1953,Eldo,Eldo,M,historical,12.78697056,10.3084381,10.40888899,6.779742257,4.77348527,11.54788318
MS,1954,Eldo,A1,F,historical,21.87710933,17.28545456,17.35603496,11.25749594,8.268058768,24.11209979
MS,1954,Eldo,B1,F,historical,17.50462975,12.74184247,12.53447146,7.604879637,5.705871906,18.96144685
MS,1954,Eldo,Eldo,F,historical,23.53407686,19.24873711,19.07704212,12.84146557,10.10455416,26.1594487
MS,1954,Eldo,A1,M,historical,13.0627889,10.2370559,10.29042147,6.440546254,4.515434227,11.03782728
MS,1954,Eldo,B1,M,historical,10.38154345,7.373974006,7.253713215,4.133740647,2.901861388,8.968951766
MS,1954,Eldo,Eldo,M,historical,14.09028075,11.46179689,11.35988367,7.427320788,5.664343034,11.97651869
MS,1955,Eldo,A1,F,historical,21.46894745,15.0819934,15.49189698,9.616899395,6.499616589,23.30425344
MS,1955,Eldo,B1,F,historical,16.55480538,10.89035224,10.9925217,6.338114645,4.288793766,18.0333266
MS,1955,Eldo,Eldo,F,historical,21.58048122,16.9912944,17.12597759,11.3437881,8.33838976,24.7025342
MS,1955,Eldo,A1,M,historical,12.87755854,8.862456256,9.129575524,5.409412542,3.407222875,10.74097218
MS,1955,Eldo,B1,M,historical,9.815291285,6.215850447,6.289754491,3.34054452,2.018893429,8.723527781
MS,1955,Eldo,Eldo,M,historical,12.86540612,10.04556563,10.13432977,6.486773212,4.558539491,11.4252495
MS,1956,Eldo,A1,F,historical,21.74584564,15.75285657,16.19009613,9.937867185,6.531683312,23.68963829
MS,1956,Eldo,B1,F,historical,16.67196599,10.92809268,10.98782677,5.985634565,3.956534953,18.02634602
MS,1956,Eldo,Eldo,F,historical,21.85464616,17.86972305,18.06069338,11.91288549,8.497211411,25.14622679
MS,1956,Eldo,A1,M,historical,13.0290626,9.288566898,9.572785886,5.616126345,3.426504524,10.89328223
MS,1956,Eldo,B1,M,historical,9.895509364,6.240773845,6.288704003,3.117335044,1.804455194,8.700071919
MS,1956,Eldo,Eldo,M,historical,13.00113577,10.60119189,10.72428232,6.851690587,4.659384529,11.55433028
MS,1957,Eldo,A1,F,historical,21.48903538,15.07903829,15.86626348,10.17081519,6.369670406,23.91076333
MS,1957,Eldo,B1,F,historical,16.09155711,10.6935148,10.96904483,6.669089524,4.106546943,18.22607632
MS,1957,Eldo,Eldo,F,historical,22.62390927,17.4059237,18.0597167,11.99387258,8.078668021,25.45995157
MS,1957,Eldo,A1,M,historical,12.82370873,8.843566415,9.345060452,5.747995304,3.322499424,11.02965049
MS,1957,Eldo,B1,M,historical,9.46210433,6.079720588,6.253843271,3.541963752,1.903956966,8.644982609
MS,1957,Eldo,Eldo,M,historical,13.50382982,10.30577441,10.72251706,6.893288033,4.387570998,11.64887019
MS,1958,Eldo,A1,F,historical,22.78098436,15.5960855,16.38542822,10.2064062,6.340719099,24.36298569
MS,1958,Eldo,B1,F,historical,17.09845977,10.83103769,11.15624071,6.336141167,3.958252607,18.58144281
MS,1958,Eldo,Eldo,F,historical,22.7828615,17.73929067,18.35136242,12.32972076,8.253193033,25.68223256
MS,1958,Eldo,A1,M,historical,13.70730682,9.195653526,9.702365935,5.786892883,3.308161304,11.15912009
MS,1958,Eldo,B1,M,historical,10.16715184,6.181697963,6.396492033,3.338663158,1.808507712,9.01020069
MS,1958,Eldo,Eldo,M,historical,13.60099343,10.52530686,10.91449263,7.116712297,4.506920731,11.69445861
MS,1959,Eldo,A1,F,historical,23.38683112,16.52398378,17.43184939,11.00247044,6.716129021,25.03292445
MS,1959,Eldo,B1,F,historical,18.17924664,11.63654178,12.14185499,6.964807899,4.13372677,19.60315269
MS,1959,Eldo,Eldo,F,historical,23.8217119,18.46698429,19.16717161,12.84277697,8.540285522,26.67121226
MS,1959,Eldo,A1,M,historical,14.04895472,9.773275515,10.35382336,6.283833029,3.536813045,11.34375494
MS,1959,Eldo,B1,M,historical,10.83048821,6.685433685,7.014514109,3.730690575,1.910241529,9.224961714
MS,1959,Eldo,Eldo,M,historical,14.24521608,10.97605011,11.42019195,7.432071869,4.677965768,12.05870736
MS,2015,Eldo,A1,F,contemporary,23.44694073,16.89227111,17.37054197,11.08433487,7.442829011,25.36870133
MS,2015,Eldo,B1,F,contemporary,18.75923092,12.50956048,12.66275852,7.508547327,5.032736241,20.26178481
MS,2015,Eldo,Eldo,F,contemporary,23.54916753,18.638349,18.8913816,12.6753965,9.197740143,26.21509723
MS,2015,Eldo,A1,M,contemporary,14.09587747,9.993357088,10.30367325,6.322033442,3.983038449,11.57288251
MS,2015,Eldo,B1,M,contemporary,11.19098308,7.224273254,7.330822125,4.06077322,2.464541987,9.672927436
MS,2015,Eldo,Eldo,M,contemporary,14.09000757,11.07455098,11.23847104,7.31349737,5.081007742,12.0168666
MS,2016,Eldo,A1,F,contemporary,23.96842651,18.36698624,18.62057183,12.03910904,8.61255851,26.07750686
MS,2016,Eldo,B1,F,contemporary,19.29017953,13.62478636,13.52248415,8.087383902,5.940532655,21.17405551
MS,2016,Eldo,Eldo,F,contemporary,23.90241282,19.63996876,19.57629714,13.28601373,10.3123144,27.08390986
MS,2016,Eldo,A1,M,contemporary,14.38747665,10.91718134,11.08519166,6.923338398,4.721171471,11.91215272
MS,2016,Eldo,B1,M,contemporary,11.50720213,7.922763119,7.867888912,4.422029358,3.035578227,10.11248029
MS,2016,Eldo,Eldo,M,contemporary,14.29680398,11.69729702,11.66214311,7.695690306,5.784068376,12.46614963
MS,2017,Eldo,A1,F,contemporary,23.49501108,16.29486613,16.86037121,10.55736026,7.036429566,25.38016618
MS,2017,Eldo,B1,F,contemporary,18.60808309,12.07887435,12.33941878,7.129398456,4.686444115,20.1776698
MS,2017,Eldo,Eldo,F,contemporary,23.71714999,18.0948483,18.37730628,12.10066153,8.856883658,26.19400927
MS,2017,Eldo,A1,M,contemporary,14.15467844,9.616069434,9.982137691,5.985666452,3.724560098,11.61836262
MS,2017,Eldo,B1,M,contemporary,11.10478856,6.950919629,7.125203487,3.818506405,2.24472371,9.785846137
MS,2017,Eldo,Eldo,M,contemporary,14.23634111,10.73424487,10.9185628,6.947342779,4.863733796,12.05624884
MS,2018,Eldo,A1,F,contemporary,23.75806321,17.5761782,17.89642612,11.66054922,8.167750336,26.09502898
MS,2018,Eldo,B1,F,contemporary,19.36395715,13.12608791,13.1524984,7.877537407,5.571545537,21.15378808
MS,2018,Eldo,Eldo,F,contemporary,23.73395175,19.12830361,19.10146928,13.07994168,10.00018709,26.8708701
MS,2018,Eldo,A1,M,contemporary,14.28407726,10.42377569,10.63338826,6.686712988,4.442132384,11.89811165
MS,2018,Eldo,B1,M,contemporary,11.58203734,7.614414138,7.641199767,4.293486403,2.803515902,10.08815045
MS,2018,Eldo,Eldo,M,contemporary,14.20791828,11.38143103,11.36732511,7.569204343,5.590610207,12.26034375
MS,2019,Eldo,A1,F,contemporary,23.83541005,17.37082437,17.94124286,11.53507654,7.807370702,26.1394636
MS,2019,Eldo,B1,F,contemporary,18.61070645,12.56375889,12.71859774,7.597160176,5.259221156,20.52828032
MS,2019,Eldo,Eldo,F,contemporary,24.31706199,19.58154889,19.95568015,13.60232322,9.868717381,27.4022786
MS,2019,Eldo,A1,M,contemporary,14.33040149,10.30025276,10.6677577,6.613246753,4.22403712,11.91998064
MS,2019,Eldo,B1,M,contemporary,11.09004594,7.261982811,7.368556584,4.121681181,2.619212463,9.865842956
MS,2019,Eldo,Eldo,M,contemporary,14.54543373,11.66995362,11.90895618,7.905929088,5.515596552,12.59826018
MS,2020,Eldo,A1,F,contemporary,23.9128628,18.87031361,18.9350736,12.4158332,9.167905569,26.14987496
MS,2020,Eldo,B1,F,contemporary,19.05371623,14.24181362,13.97972042,8.612677351,6.532510753,21.09061234
MS,2020,Eldo,Eldo,F,contemporary,24.17162786,20.79256656,20.55000957,14.35482401,11.29593144,27.61555255
MS,2020,Eldo,A1,M,contemporary,14.34771506,11.23926386,11.28862752,7.16834672,5.07818657,11.95341233
MS,2020,Eldo,B1,M,contemporary,11.337512,8.315703371,8.160110573,4.760635883,3.415164921,10.00843676
MS,2020,Eldo,Eldo,M,contemporary,14.42108116,12.42067749,12.26970239,8.37908861,6.413981582,12.69429247
MS,2021,Eldo,A1,F,contemporary,23.54416455,17.94304957,18.19205441,11.78214668,8.468364368,25.80760005
MS,2021,Eldo,B1,F,contemporary,19.41790281,13.61980915,13.57530605,8.096550769,5.912219089,21.22187108
MS,2021,Eldo,Eldo,F,contemporary,24.15586456,19.51879998,19.50862828,13.24932901,10.25708956,26.92497445
MS,2021,Eldo,A1,M,contemporary,14.12907196,10.64902787,10.81388809,6.759525997,4.630164862,11.94429968
MS,2021,Eldo,B1,M,contemporary,11.59960678,7.923090727,7.903960677,4.428420285,3.017622317,10.15839886
MS,2021,Eldo,Eldo,M,contemporary,14.47329558,11.62278171,11.62166635,7.6724165,5.749877304,12.45584278
MS,2022,Eldo,A1,F,contemporary,23.58191487,18.07084593,18.44204685,12.0346886,8.539009167,25.95124497
MS,2022,Eldo,B1,F,contemporary,19.03304989,13.22987285,13.25292025,7.902841695,5.720263058,20.62449807
MS,2022,Eldo,Eldo,F,contemporary,23.74788032,20.29163514,20.40678478,14.26219141,10.78494388,27.52795246
MS,2022,Eldo,A1,M,contemporary,14.1338176,10.72084042,10.96221996,6.912070334,4.667001966,11.82381608
MS,2022,Eldo,B1,M,contemporary,11.35208314,7.668266947,7.692076433,4.298879947,2.888322072,9.815081967
MS,2022,Eldo,Eldo,M,contemporary,14.13043596,12.09162505,12.16533418,8.305789593,6.077308636,12.62738719
MS,2023,Eldo,A1,F,contemporary,21.32958469,14.96856606,15.60630068,9.854771664,6.479108117,23.00002689
MS,2023,Eldo,B1,F,contemporary,17.06752719,10.88235938,11.13777249,6.359290131,4.248624041,18.63926987
MS,2023,Eldo,Eldo,F,contemporary,20.75339985,16.20480364,16.58040288,11.21590747,8.051539617,23.64837433
MS,2023,Eldo,A1,M,contemporary,12.7601485,8.776396947,9.185748765,5.54624273,3.384828425,10.64277817
MS,2023,Eldo,B1,M,contemporary,10.13818872,6.200274222,6.369487088,3.338180371,1.981939721,8.95649957
MS,2023,Eldo,Eldo,M,contemporary,12.31243821,9.525672637,9.766118219,6.389554691,4.364987047,11.1036715
MS,2024,Eldo,A1,F,contemporary,24.3393619,18.9673509,19.18873264,12.59445817,9.157003201,26.5598325
MS,2024,Eldo,B1,F,contemporary,18.7420334,13.49934886,13.27896861,7.978592766,6.085806271,20.40414411
MS,2024,Eldo,Eldo,F,contemporary,24.4237179,21.48116601,21.45601763,15.02094858,11.60943673,28.21328154
MS,2024,Eldo,A1,M,contemporary,14.60896997,11.29010512,11.43792911,7.269621531,5.059951682,12.12188374
MS,2024,Eldo,B1,M,contemporary,11.1587248,7.836603262,7.706782933,4.345855224,3.119309171,9.854338642
MS,2024,Eldo,Eldo,M,contemporary,14.54323046,12.84701618,12.83326231,8.790370113,6.601841313,12.93632936
